"Plot Title: Conductivity_100m"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20954780, SEN S/N: 20954780)","Temp, °C (LGR S/N: 20954780, SEN S/N: 20954780)","Coupler Detached (LGR S/N: 20954780)","Coupler Attached (LGR S/N: 20954780)","Host Connected (LGR S/N: 20954780)","Stopped (LGR S/N: 20954780)","End Of File (LGR S/N: 20954780)"
107,06/06/22 12:51:20 PM,9.1,12.43,,,,,
108,06/06/22 12:51:30 PM,9.1,12.43,,,,,
109,06/06/22 12:51:40 PM,9.1,12.41,,,,,
110,06/06/22 12:51:50 PM,9.1,12.40,,,,,
111,06/06/22 12:52:00 PM,9.1,12.40,,,,,
112,06/06/22 12:52:10 PM,9.1,12.39,,,,,
113,06/06/22 12:52:20 PM,9.1,12.40,,,,,
114,06/06/22 12:52:30 PM,9.1,12.40,,,,,
115,06/06/22 12:52:40 PM,9.1,12.39,,,,,
116,06/06/22 12:52:50 PM,9.0,12.39,,,,,
117,06/06/22 12:53:00 PM,9.0,12.39,,,,,
118,06/06/22 12:53:10 PM,9.0,12.38,,,,,
119,06/06/22 12:53:20 PM,9.0,12.38,,,,,
120,06/06/22 12:53:30 PM,9.0,12.38,,,,,
121,06/06/22 12:53:40 PM,9.0,12.38,,,,,
122,06/06/22 12:53:50 PM,9.0,12.38,,,,,
123,06/06/22 12:54:00 PM,8.9,12.38,,,,,
124,06/06/22 12:54:10 PM,9.0,12.36,,,,,
125,06/06/22 12:54:20 PM,9.0,12.36,,,,,
126,06/06/22 12:54:30 PM,9.0,12.38,,,,,
127,06/06/22 12:54:40 PM,9.0,12.36,,,,,
128,06/06/22 12:54:50 PM,9.0,12.36,,,,,
129,06/06/22 12:55:00 PM,8.9,12.35,,,,,
130,06/06/22 12:55:10 PM,9.0,12.36,,,,,
131,06/06/22 12:55:20 PM,9.0,12.36,,,,,
132,06/06/22 12:55:30 PM,9.0,12.36,,,,,
133,06/06/22 12:55:40 PM,9.0,12.36,,,,,
134,06/06/22 12:55:50 PM,8.9,12.36,,,,,
135,06/06/22 12:56:00 PM,8.9,12.36,,,,,
136,06/06/22 12:56:10 PM,8.9,12.36,,,,,
137,06/06/22 12:56:20 PM,9.0,12.36,,,,,
138,06/06/22 12:56:30 PM,8.9,12.36,,,,,
139,06/06/22 12:56:40 PM,8.9,12.36,,,,,
140,06/06/22 12:56:50 PM,8.9,12.36,,,,,
141,06/06/22 12:57:00 PM,9.0,12.36,,,,,
142,06/06/22 12:57:10 PM,8.9,12.36,,,,,
143,06/06/22 12:57:20 PM,8.9,12.35,,,,,
144,06/06/22 12:57:30 PM,8.9,12.36,,,,,
145,06/06/22 12:57:40 PM,8.9,12.36,,,,,
146,06/06/22 12:57:50 PM,8.9,12.36,,,,,
147,06/06/22 12:58:00 PM,8.9,12.35,,,,,
148,06/06/22 12:58:10 PM,8.9,12.36,,,,,
149,06/06/22 12:58:20 PM,8.9,12.36,,,,,
150,06/06/22 12:58:30 PM,8.9,12.36,,,,,
151,06/06/22 12:58:40 PM,8.9,12.38,,,,,
152,06/06/22 12:58:50 PM,8.9,12.36,,,,,
153,06/06/22 12:59:00 PM,8.9,12.36,,,,,
154,06/06/22 12:59:10 PM,8.9,12.36,,,,,
155,06/06/22 12:59:20 PM,8.9,12.38,,,,,
156,06/06/22 12:59:30 PM,8.9,12.36,,,,,
157,06/06/22 12:59:40 PM,8.9,12.36,,,,,
158,06/06/22 12:59:50 PM,8.9,12.38,,,,,
159,06/06/22 01:00:00 PM,8.9,12.36,,,,,
160,06/06/22 01:00:10 PM,8.9,12.36,,,,,
161,06/06/22 01:00:20 PM,8.9,12.38,,,,,
162,06/06/22 01:00:30 PM,8.9,12.36,,,,,
163,06/06/22 01:00:40 PM,8.9,12.38,,,,,
164,06/06/22 01:00:50 PM,8.9,12.38,,,,,
165,06/06/22 01:01:00 PM,8.9,12.38,,,,,
166,06/06/22 01:01:10 PM,8.9,12.38,,,,,
167,06/06/22 01:01:20 PM,8.9,12.38,,,,,
168,06/06/22 01:01:30 PM,9.0,12.36,,,,,
169,06/06/22 01:01:40 PM,8.9,12.38,,,,,
170,06/06/22 01:01:50 PM,8.9,12.38,,,,,
171,06/06/22 01:02:00 PM,8.9,12.39,,,,,
172,06/06/22 01:02:10 PM,8.9,12.38,,,,,
173,06/06/22 01:02:20 PM,8.9,12.39,,,,,
174,06/06/22 01:02:30 PM,8.9,12.38,,,,,
175,06/06/22 01:02:40 PM,8.9,12.39,,,,,
176,06/06/22 01:02:50 PM,8.9,12.38,,,,,
177,06/06/22 01:03:00 PM,8.8,12.39,,,,,
178,06/06/22 01:03:10 PM,8.9,12.39,,,,,
179,06/06/22 01:03:20 PM,8.9,12.39,,,,,
180,06/06/22 01:03:30 PM,8.9,12.39,,,,,
181,06/06/22 01:03:40 PM,8.9,12.38,,,,,
182,06/06/22 01:03:50 PM,8.9,12.39,,,,,
183,06/06/22 01:04:00 PM,8.8,12.39,,,,,
184,06/06/22 01:04:10 PM,8.9,12.39,,,,,
185,06/06/22 01:04:20 PM,8.8,12.39,,,,,
186,06/06/22 01:04:30 PM,8.9,12.38,,,,,
187,06/06/22 01:04:40 PM,8.8,12.39,,,,,
188,06/06/22 01:04:50 PM,8.9,12.39,,,,,
189,06/06/22 01:05:00 PM,8.8,12.39,,,,,
190,06/06/22 01:05:10 PM,8.9,12.39,,,,,
191,06/06/22 01:05:20 PM,8.8,12.39,,,,,
192,06/06/22 01:05:30 PM,8.9,12.39,,,,,
193,06/06/22 01:05:40 PM,8.9,12.39,,,,,
194,06/06/22 01:05:50 PM,8.8,12.39,,,,,
195,06/06/22 01:06:00 PM,8.9,12.39,,,,,
196,06/06/22 01:06:10 PM,8.8,12.39,,,,,
197,06/06/22 01:06:20 PM,8.8,12.39,,,,,
198,06/06/22 01:06:30 PM,8.9,12.39,,,,,
199,06/06/22 01:06:40 PM,8.8,12.39,,,,,
200,06/06/22 01:06:50 PM,8.8,12.39,,,,,
201,06/06/22 01:07:00 PM,8.8,12.40,,,,,
202,06/06/22 01:07:10 PM,8.8,12.39,,,,,
203,06/06/22 01:07:20 PM,8.8,12.39,,,,,
204,06/06/22 01:07:30 PM,8.8,12.39,,,,,
205,06/06/22 01:07:40 PM,8.8,12.39,,,,,
206,06/06/22 01:07:50 PM,8.8,12.39,,,,,
207,06/06/22 01:08:00 PM,8.8,12.39,,,,,
208,06/06/22 01:08:10 PM,8.8,12.39,,,,,
209,06/06/22 01:08:20 PM,8.8,12.39,,,,,
210,06/06/22 01:08:30 PM,8.8,12.39,,,,,
211,06/06/22 01:08:40 PM,8.8,12.39,,,,,
212,06/06/22 01:08:50 PM,8.8,12.39,,,,,
213,06/06/22 01:09:00 PM,8.7,12.38,,,,,
214,06/06/22 01:09:10 PM,8.7,12.38,,,,,
215,06/06/22 01:09:20 PM,8.7,12.39,,,,,
216,06/06/22 01:09:30 PM,8.8,12.39,,,,,
217,06/06/22 01:09:40 PM,8.7,12.38,,,,,
218,06/06/22 01:09:50 PM,8.7,12.39,,,,,
219,06/06/22 01:10:00 PM,8.7,12.39,,,,,
220,06/06/22 01:10:10 PM,8.8,12.38,,,,,
221,06/06/22 01:10:20 PM,8.7,12.39,,,,,
222,06/06/22 01:10:30 PM,8.7,12.38,,,,,
223,06/06/22 01:10:40 PM,8.7,12.38,,,,,
224,06/06/22 01:10:50 PM,8.8,12.38,,,,,
225,06/06/22 01:11:00 PM,8.8,12.38,,,,,
226,06/06/22 01:11:10 PM,8.7,12.38,,,,,
227,06/06/22 01:11:20 PM,8.7,12.38,,,,,
228,06/06/22 01:11:30 PM,8.7,12.38,,,,,
229,06/06/22 01:11:40 PM,8.8,12.38,,,,,
230,06/06/22 01:11:50 PM,8.7,12.38,,,,,
231,06/06/22 01:12:00 PM,8.7,12.38,,,,,
232,06/06/22 01:12:10 PM,8.7,12.38,,,,,
233,06/06/22 01:12:20 PM,8.7,12.36,,,,,
234,06/06/22 01:12:30 PM,8.7,12.38,,,,,
235,06/06/22 01:12:40 PM,8.7,12.38,,,,,
236,06/06/22 01:12:50 PM,8.7,12.36,,,,,
237,06/06/22 01:13:00 PM,8.6,12.38,,,,,
238,06/06/22 01:13:10 PM,8.7,12.36,,,,,
239,06/06/22 01:13:20 PM,8.7,12.36,,,,,
240,06/06/22 01:13:30 PM,8.7,12.36,,,,,
241,06/06/22 01:13:40 PM,8.8,12.38,,,,,
242,06/06/22 01:13:50 PM,8.7,12.36,,,,,
243,06/06/22 01:14:00 PM,8.7,12.36,,,,,
244,06/06/22 01:14:10 PM,8.8,12.36,,,,,
245,06/06/22 01:14:20 PM,8.7,12.35,,,,,
246,06/06/22 01:14:30 PM,8.7,12.36,,,,,
247,06/06/22 01:14:40 PM,8.7,12.35,,,,,
248,06/06/22 01:14:50 PM,8.7,12.35,,,,,
249,06/06/22 01:15:00 PM,8.7,12.35,,,,,
250,06/06/22 01:15:10 PM,8.7,12.35,,,,,
251,06/06/22 01:15:20 PM,8.6,12.34,,,,,
252,06/06/22 01:15:30 PM,8.7,12.35,,,,,
253,06/06/22 01:15:40 PM,8.7,12.34,,,,,
254,06/06/22 01:15:50 PM,8.7,12.34,,,,,
255,06/06/22 01:16:00 PM,8.9,12.34,,,,,
256,06/06/22 01:16:10 PM,8.7,12.34,,,,,
257,06/06/22 01:16:20 PM,8.7,12.34,,,,,
258,06/06/22 01:16:30 PM,8.6,12.34,,,,,
259,06/06/22 01:16:40 PM,8.7,12.33,,,,,
260,06/06/22 01:16:50 PM,8.6,12.33,,,,,
261,06/06/22 01:17:00 PM,8.7,12.33,,,,,
262,06/06/22 01:17:10 PM,8.7,12.32,,,,,
263,06/06/22 01:17:20 PM,8.7,12.33,,,,,
264,06/06/22 01:17:30 PM,8.6,12.33,,,,,
265,06/06/22 01:17:40 PM,8.8,12.33,,,,,
266,06/06/22 01:17:50 PM,8.7,12.32,,,,,
267,06/06/22 01:18:00 PM,8.7,12.32,,,,,
268,06/06/22 01:18:10 PM,8.7,12.32,,,,,
269,06/06/22 01:18:20 PM,8.7,12.32,,,,,
270,06/06/22 01:18:30 PM,8.7,12.32,,,,,
271,06/06/22 01:18:40 PM,8.7,12.32,,,,,
272,06/06/22 01:18:50 PM,8.7,12.32,,,,,
273,06/06/22 01:19:00 PM,8.7,12.30,,,,,
274,06/06/22 01:19:10 PM,8.7,12.30,,,,,
275,06/06/22 01:19:20 PM,8.7,12.30,,,,,
276,06/06/22 01:19:30 PM,8.7,12.30,,,,,
277,06/06/22 01:19:40 PM,8.7,12.29,,,,,
278,06/06/22 01:19:50 PM,8.7,12.30,,,,,
279,06/06/22 01:20:00 PM,8.7,12.29,,,,,
280,06/06/22 01:20:10 PM,8.7,12.29,,,,,
281,06/06/22 01:20:20 PM,8.7,12.29,,,,,
282,06/06/22 01:20:30 PM,8.7,12.28,,,,,
283,06/06/22 01:20:40 PM,8.7,12.28,,,,,
284,06/06/22 01:20:50 PM,8.8,12.28,,,,,
285,06/06/22 01:21:00 PM,8.7,12.28,,,,,
286,06/06/22 01:21:10 PM,8.8,12.28,,,,,
287,06/06/22 01:21:20 PM,8.7,12.28,,,,,
288,06/06/22 01:21:30 PM,8.8,12.27,,,,,
289,06/06/22 01:21:40 PM,8.8,12.28,,,,,
290,06/06/22 01:21:50 PM,8.8,12.27,,,,,
291,06/06/22 01:22:00 PM,8.7,12.27,,,,,
292,06/06/22 01:22:10 PM,8.8,12.26,,,,,
293,06/06/22 01:22:20 PM,8.8,12.27,,,,,
294,06/06/22 01:22:30 PM,8.8,12.26,,,,,
295,06/06/22 01:22:40 PM,8.8,12.26,,,,,
296,06/06/22 01:22:50 PM,8.8,12.26,,,,,
297,06/06/22 01:23:00 PM,8.8,12.24,,,,,
298,06/06/22 01:23:10 PM,8.8,12.24,,,,,
299,06/06/22 01:23:20 PM,8.8,12.24,,,,,
300,06/06/22 01:23:30 PM,8.8,12.23,,,,,
301,06/06/22 01:23:40 PM,8.8,12.23,,,,,
302,06/06/22 01:23:50 PM,8.8,12.23,,,,,
303,06/06/22 01:24:00 PM,8.8,12.22,,,,,
304,06/06/22 01:24:10 PM,8.9,12.22,,,,,
305,06/06/22 01:24:20 PM,8.9,12.22,,,,,
306,06/06/22 01:24:30 PM,8.9,12.22,,,,,
307,06/06/22 01:24:40 PM,8.9,12.21,,,,,
308,06/06/22 01:24:50 PM,8.8,12.21,,,,,
309,06/06/22 01:25:00 PM,8.9,12.21,,,,,
310,06/06/22 01:25:10 PM,8.8,12.21,,,,,
311,06/06/22 01:25:20 PM,8.9,12.21,,,,,
312,06/06/22 01:25:30 PM,8.9,12.20,,,,,
313,06/06/22 01:25:40 PM,8.9,12.20,,,,,
314,06/06/22 01:25:50 PM,8.9,12.20,,,,,
315,06/06/22 01:26:00 PM,9.0,12.18,,,,,
316,06/06/22 01:26:10 PM,8.9,12.20,,,,,
317,06/06/22 01:26:20 PM,8.9,12.18,,,,,
318,06/06/22 01:26:30 PM,8.9,12.18,,,,,
319,06/06/22 01:26:40 PM,8.9,12.18,,,,,
320,06/06/22 01:26:50 PM,8.9,12.17,,,,,
321,06/06/22 01:27:00 PM,8.9,12.17,,,,,
322,06/06/22 01:27:10 PM,8.9,12.17,,,,,
323,06/06/22 01:27:20 PM,8.9,12.16,,,,,
324,06/06/22 01:27:30 PM,8.9,12.17,,,,,
325,06/06/22 01:27:40 PM,8.9,12.16,,,,,
326,06/06/22 01:27:50 PM,8.9,12.16,,,,,
327,06/06/22 01:28:00 PM,8.9,12.16,,,,,
328,06/06/22 01:28:10 PM,8.9,12.16,,,,,
329,06/06/22 01:28:20 PM,8.9,12.15,,,,,
330,06/06/22 01:28:30 PM,9.0,12.16,,,,,
331,06/06/22 01:28:40 PM,8.9,12.15,,,,,
332,06/06/22 01:28:50 PM,8.9,12.15,,,,,
333,06/06/22 01:29:00 PM,9.0,12.15,,,,,
334,06/06/22 01:29:10 PM,8.9,12.15,,,,,
335,06/06/22 01:29:20 PM,9.0,12.13,,,,,
336,06/06/22 01:29:30 PM,9.0,12.13,,,,,
337,06/06/22 01:29:40 PM,8.9,12.13,,,,,
338,06/06/22 01:29:50 PM,9.0,12.13,,,,,
339,06/06/22 01:30:00 PM,9.0,12.13,,,,,
340,06/06/22 01:30:10 PM,9.0,12.12,,,,,
341,06/06/22 01:30:20 PM,9.1,12.12,,,,,
342,06/06/22 01:30:30 PM,9.0,12.12,,,,,
343,06/06/22 01:30:40 PM,9.0,12.12,,,,,
344,06/06/22 01:30:50 PM,9.1,12.10,,,,,
345,06/06/22 01:31:00 PM,9.0,12.10,,,,,
346,06/06/22 01:31:10 PM,9.0,12.10,,,,,
347,06/06/22 01:31:20 PM,8.9,12.10,,,,,
348,06/06/22 01:31:30 PM,9.1,12.10,,,,,
349,06/06/22 01:31:40 PM,9.0,12.09,,,,,
350,06/06/22 01:31:50 PM,9.0,12.09,,,,,
351,06/06/22 01:32:00 PM,9.0,12.09,,,,,
352,06/06/22 01:32:10 PM,9.0,12.09,,,,,
353,06/06/22 01:32:20 PM,9.0,12.09,,,,,
354,06/06/22 01:32:30 PM,9.0,12.09,,,,,
355,06/06/22 01:32:40 PM,9.1,12.07,,,,,
356,06/06/22 01:32:50 PM,9.1,12.09,,,,,
357,06/06/22 01:33:00 PM,9.1,12.07,,,,,
358,06/06/22 01:33:10 PM,9.0,12.07,,,,,
359,06/06/22 01:33:20 PM,9.1,12.06,,,,,
360,06/06/22 01:33:30 PM,9.0,12.06,,,,,
361,06/06/22 01:33:40 PM,9.1,12.06,,,,,
362,06/06/22 01:33:50 PM,9.1,12.06,,,,,
363,06/06/22 01:34:00 PM,9.0,12.05,,,,,
364,06/06/22 01:34:10 PM,9.0,12.05,,,,,
365,06/06/22 01:34:20 PM,9.1,12.06,,,,,
366,06/06/22 01:34:30 PM,9.1,12.05,,,,,
367,06/06/22 01:34:40 PM,9.1,12.06,,,,,
368,06/06/22 01:34:50 PM,9.1,12.05,,,,,
369,06/06/22 01:35:00 PM,9.1,12.05,,,,,
370,06/06/22 01:35:10 PM,9.1,12.04,,,,,
371,06/06/22 01:35:20 PM,9.1,12.04,,,,,
372,06/06/22 01:35:30 PM,9.1,12.04,,,,,
373,06/06/22 01:35:40 PM,9.1,12.04,,,,,
374,06/06/22 01:35:50 PM,9.1,12.03,,,,,
375,06/06/22 01:36:00 PM,9.1,12.03,,,,,
376,06/06/22 01:36:10 PM,9.1,12.03,,,,,
377,06/06/22 01:36:20 PM,9.2,12.03,,,,,
378,06/06/22 01:36:30 PM,9.1,12.03,,,,,
379,06/06/22 01:36:40 PM,9.1,12.03,,,,,
380,06/06/22 01:36:50 PM,9.2,12.01,,,,,
381,06/06/22 01:37:00 PM,9.1,12.01,,,,,
382,06/06/22 01:37:10 PM,9.1,12.01,,,,,
383,06/06/22 01:37:20 PM,9.2,12.01,,,,,
384,06/06/22 01:37:30 PM,9.2,12.01,,,,,
385,06/06/22 01:37:40 PM,9.1,12.01,,,,,
386,06/06/22 01:37:50 PM,9.2,12.00,,,,,
387,06/06/22 01:38:00 PM,9.1,12.00,,,,,
388,06/06/22 01:38:10 PM,9.2,12.00,,,,,
389,06/06/22 01:38:20 PM,9.2,11.99,,,,,
390,06/06/22 01:38:30 PM,9.2,12.00,,,,,
391,06/06/22 01:38:40 PM,9.2,11.99,,,,,
392,06/06/22 01:38:50 PM,9.1,11.99,,,,,
393,06/06/22 01:39:00 PM,9.2,11.99,,,,,
394,06/06/22 01:39:10 PM,9.2,11.99,,,,,
395,06/06/22 01:39:20 PM,9.2,11.98,,,,,
396,06/06/22 01:39:30 PM,9.2,11.98,,,,,
397,06/06/22 01:39:40 PM,9.1,11.98,,,,,
398,06/06/22 01:39:50 PM,9.2,11.96,,,,,
399,06/06/22 01:40:00 PM,9.2,11.96,,,,,
400,06/06/22 01:40:10 PM,9.1,11.96,,,,,
401,06/06/22 01:40:20 PM,9.2,11.96,,,,,
402,06/06/22 01:40:30 PM,9.2,11.96,,,,,
403,06/06/22 01:40:40 PM,9.2,11.96,,,,,
404,06/06/22 01:40:50 PM,9.2,11.95,,,,,
405,06/06/22 01:41:00 PM,9.2,11.95,,,,,
406,06/06/22 01:41:10 PM,9.2,11.95,,,,,
407,06/06/22 01:41:20 PM,9.2,11.95,,,,,
408,06/06/22 01:41:30 PM,9.2,11.95,,,,,
409,06/06/22 01:41:40 PM,9.2,11.95,,,,,
410,06/06/22 01:41:50 PM,9.2,11.95,,,,,
411,06/06/22 01:42:00 PM,9.2,11.95,,,,,
412,06/06/22 01:42:10 PM,9.2,11.93,,,,,
413,06/06/22 01:42:20 PM,9.2,11.94,,,,,
414,06/06/22 01:42:30 PM,9.2,11.93,,,,,
415,06/06/22 01:42:40 PM,9.2,11.93,,,,,
416,06/06/22 01:42:50 PM,9.2,11.93,,,,,
417,06/06/22 01:43:00 PM,9.2,11.93,,,,,
418,06/06/22 01:43:10 PM,9.2,11.93,,,,,
419,06/06/22 01:43:20 PM,9.2,11.92,,,,,
420,06/06/22 01:43:30 PM,9.2,11.92,,,,,
421,06/06/22 01:43:40 PM,9.2,11.90,,,,,
422,06/06/22 01:43:50 PM,9.2,11.92,,,,,
423,06/06/22 01:44:00 PM,9.2,11.92,,,,,
424,06/06/22 01:44:10 PM,9.2,11.90,,,,,
425,06/06/22 01:44:20 PM,9.2,11.90,,,,,
426,06/06/22 01:44:30 PM,9.2,11.90,,,,,
427,06/06/22 01:44:40 PM,9.2,11.90,,,,,
428,06/06/22 01:44:50 PM,9.2,11.90,,,,,
429,06/06/22 01:45:00 PM,9.2,11.90,,,,,
430,06/06/22 01:45:10 PM,9.2,11.89,,,,,
431,06/06/22 01:45:20 PM,9.2,11.89,,,,,
432,06/06/22 01:45:30 PM,9.2,11.89,,,,,
433,06/06/22 01:45:40 PM,9.2,11.89,,,,,
434,06/06/22 01:45:50 PM,9.2,11.89,,,,,
435,06/06/22 01:46:00 PM,9.2,11.88,,,,,
436,06/06/22 01:46:10 PM,9.2,11.87,,,,,
437,06/06/22 01:46:20 PM,9.2,11.88,,,,,
438,06/06/22 01:46:30 PM,9.3,11.87,,,,,
439,06/06/22 01:46:40 PM,9.2,11.87,,,,,
440,06/06/22 01:46:50 PM,9.3,11.87,,,,,
441,06/06/22 01:47:00 PM,9.3,11.87,,,,,
442,06/06/22 01:47:10 PM,9.3,11.87,,,,,
443,06/06/22 01:47:20 PM,9.3,11.87,,,,,
444,06/06/22 01:47:30 PM,9.3,11.86,,,,,
445,06/06/22 01:47:40 PM,9.3,11.86,,,,,
446,06/06/22 01:47:50 PM,9.3,11.86,,,,,
447,06/06/22 01:48:00 PM,9.4,11.84,,,,,
448,06/06/22 01:48:10 PM,9.4,11.84,,,,,
449,06/06/22 01:48:20 PM,9.4,11.84,,,,,
450,06/06/22 01:48:30 PM,9.3,11.84,,,,,
451,06/06/22 01:48:40 PM,9.4,11.84,,,,,
452,06/06/22 01:48:50 PM,9.5,11.84,,,,,
453,06/06/22 01:49:00 PM,9.4,11.84,,,,,
