"Plot Title: Injection_Conductivity_x0m_2022-07-06"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20954780, SEN S/N: 20954780)","Temp, °C (LGR S/N: 20954780, SEN S/N: 20954780)","Coupler Detached (LGR S/N: 20954780)","Coupler Attached (LGR S/N: 20954780)","Host Connected (LGR S/N: 20954780)","Stopped (LGR S/N: 20954780)","End Of File (LGR S/N: 20954780)"
108,07/06/22 11:19:52 AM,5.6,6.25,,,,,
109,07/06/22 11:19:53 AM,5.6,6.25,,,,,
110,07/06/22 11:19:54 AM,5.6,6.25,,,,,
111,07/06/22 11:19:55 AM,5.6,6.24,,,,,
112,07/06/22 11:19:56 AM,5.6,6.25,,,,,
113,07/06/22 11:19:57 AM,5.6,6.25,,,,,
114,07/06/22 11:19:58 AM,5.6,6.25,,,,,
115,07/06/22 11:19:59 AM,5.6,6.25,,,,,
116,07/06/22 11:20:00 AM,5.6,6.25,,,,,
117,07/06/22 11:20:01 AM,5.5,6.25,,,,,
118,07/06/22 11:20:02 AM,5.6,6.26,,,,,
119,07/06/22 11:20:03 AM,5.6,6.26,,,,,
120,07/06/22 11:20:04 AM,5.5,6.26,,,,,
121,07/06/22 11:20:05 AM,5.6,6.24,,,,,
122,07/06/22 11:20:06 AM,5.6,6.25,,,,,
123,07/06/22 11:20:07 AM,5.6,6.25,,,,,
124,07/06/22 11:20:08 AM,5.6,6.26,,,,,
125,07/06/22 11:20:09 AM,5.6,6.26,,,,,
126,07/06/22 11:20:10 AM,5.6,6.26,,,,,
127,07/06/22 11:20:11 AM,5.6,6.26,,,,,
128,07/06/22 11:20:12 AM,5.6,6.25,,,,,
129,07/06/22 11:20:13 AM,5.6,6.25,,,,,
130,07/06/22 11:20:14 AM,5.6,6.25,,,,,
131,07/06/22 11:20:15 AM,5.6,6.25,,,,,
132,07/06/22 11:20:16 AM,5.6,6.26,,,,,
133,07/06/22 11:20:17 AM,5.6,6.26,,,,,
134,07/06/22 11:20:18 AM,5.6,6.26,,,,,
135,07/06/22 11:20:19 AM,5.6,6.26,,,,,
136,07/06/22 11:20:20 AM,5.6,6.26,,,,,
137,07/06/22 11:20:21 AM,5.6,6.26,,,,,
138,07/06/22 11:20:22 AM,5.6,6.26,,,,,
139,07/06/22 11:20:23 AM,5.6,6.28,,,,,
140,07/06/22 11:20:24 AM,5.6,6.26,,,,,
141,07/06/22 11:20:25 AM,5.6,6.28,,,,,
142,07/06/22 11:20:26 AM,5.6,6.28,,,,,
143,07/06/22 11:20:27 AM,5.6,6.28,,,,,
144,07/06/22 11:20:28 AM,5.6,6.26,,,,,
145,07/06/22 11:20:29 AM,5.6,6.26,,,,,
146,07/06/22 11:20:30 AM,5.6,6.26,,,,,
147,07/06/22 11:20:31 AM,5.6,6.26,,,,,
148,07/06/22 11:20:32 AM,5.6,6.26,,,,,
149,07/06/22 11:20:33 AM,5.6,6.26,,,,,
150,07/06/22 11:20:34 AM,5.6,6.25,,,,,
151,07/06/22 11:20:35 AM,5.6,6.26,,,,,
152,07/06/22 11:20:36 AM,5.6,6.28,,,,,
153,07/06/22 11:20:37 AM,5.6,6.26,,,,,
154,07/06/22 11:20:38 AM,5.6,6.28,,,,,
155,07/06/22 11:20:39 AM,5.6,6.26,,,,,
156,07/06/22 11:20:40 AM,5.6,6.28,,,,,
157,07/06/22 11:20:41 AM,5.6,6.26,,,,,
158,07/06/22 11:20:42 AM,5.6,6.28,,,,,
159,07/06/22 11:20:43 AM,5.6,6.26,,,,,
160,07/06/22 11:20:44 AM,5.6,6.26,,,,,
161,07/06/22 11:20:45 AM,5.6,6.28,,,,,
162,07/06/22 11:20:46 AM,5.6,6.25,,,,,
163,07/06/22 11:20:47 AM,5.6,6.28,,,,,
164,07/06/22 11:20:48 AM,5.6,6.26,,,,,
165,07/06/22 11:20:49 AM,5.6,6.26,,,,,
166,07/06/22 11:20:50 AM,5.6,6.28,,,,,
167,07/06/22 11:20:51 AM,5.6,6.28,,,,,
168,07/06/22 11:20:52 AM,5.6,6.28,,,,,
169,07/06/22 11:20:53 AM,5.6,6.28,,,,,
170,07/06/22 11:20:54 AM,5.5,6.26,,,,,
171,07/06/22 11:20:55 AM,5.6,6.28,,,,,
172,07/06/22 11:20:56 AM,5.6,6.28,,,,,
173,07/06/22 11:20:57 AM,5.6,6.28,,,,,
174,07/06/22 11:20:58 AM,5.6,6.29,,,,,
175,07/06/22 11:20:59 AM,5.6,6.29,,,,,
176,07/06/22 11:21:00 AM,5.6,6.28,,,,,
177,07/06/22 11:21:01 AM,5.6,6.26,,,,,
178,07/06/22 11:21:02 AM,5.6,6.28,,,,,
179,07/06/22 11:21:03 AM,5.6,6.28,,,,,
180,07/06/22 11:21:04 AM,5.6,6.28,,,,,
181,07/06/22 11:21:05 AM,5.6,6.28,,,,,
182,07/06/22 11:21:06 AM,5.6,6.28,,,,,
183,07/06/22 11:21:07 AM,5.6,6.28,,,,,
184,07/06/22 11:21:08 AM,5.6,6.28,,,,,
185,07/06/22 11:21:09 AM,5.6,6.28,,,,,
186,07/06/22 11:21:10 AM,5.6,6.29,,,,,
187,07/06/22 11:21:11 AM,5.6,6.29,,,,,
188,07/06/22 11:21:12 AM,5.6,6.29,,,,,
189,07/06/22 11:21:13 AM,5.6,6.26,,,,,
190,07/06/22 11:21:14 AM,5.6,6.28,,,,,
191,07/06/22 11:21:15 AM,5.6,6.28,,,,,
192,07/06/22 11:21:16 AM,5.6,6.29,,,,,
193,07/06/22 11:21:17 AM,5.6,6.26,,,,,
194,07/06/22 11:21:18 AM,5.6,6.28,,,,,
195,07/06/22 11:21:19 AM,5.6,6.29,,,,,
196,07/06/22 11:21:20 AM,5.6,6.28,,,,,
197,07/06/22 11:21:21 AM,5.6,6.28,,,,,
198,07/06/22 11:21:22 AM,5.6,6.29,,,,,
199,07/06/22 11:21:23 AM,5.6,6.29,,,,,
200,07/06/22 11:21:24 AM,5.6,6.29,,,,,
201,07/06/22 11:21:25 AM,5.6,6.29,,,,,
202,07/06/22 11:21:26 AM,5.6,6.29,,,,,
203,07/06/22 11:21:27 AM,5.6,6.29,,,,,
204,07/06/22 11:21:28 AM,5.6,6.29,,,,,
205,07/06/22 11:21:29 AM,5.6,6.28,,,,,
206,07/06/22 11:21:30 AM,5.6,6.29,,,,,
207,07/06/22 11:21:31 AM,5.6,6.29,,,,,
208,07/06/22 11:21:32 AM,5.6,6.29,,,,,
209,07/06/22 11:21:33 AM,5.6,6.29,,,,,
210,07/06/22 11:21:34 AM,5.6,6.28,,,,,
211,07/06/22 11:21:35 AM,5.6,6.28,,,,,
212,07/06/22 11:21:36 AM,5.6,6.28,,,,,
213,07/06/22 11:21:37 AM,5.6,6.29,,,,,
214,07/06/22 11:21:38 AM,5.6,6.29,,,,,
215,07/06/22 11:21:39 AM,5.6,6.29,,,,,
216,07/06/22 11:21:40 AM,5.6,6.28,,,,,
217,07/06/22 11:21:41 AM,5.6,6.29,,,,,
218,07/06/22 11:21:42 AM,5.6,6.29,,,,,
219,07/06/22 11:21:43 AM,5.6,6.29,,,,,
220,07/06/22 11:21:44 AM,5.6,6.29,,,,,
221,07/06/22 11:21:45 AM,5.6,6.29,,,,,
222,07/06/22 11:21:46 AM,5.6,6.28,,,,,
223,07/06/22 11:21:47 AM,5.6,6.29,,,,,
224,07/06/22 11:21:48 AM,5.6,6.29,,,,,
225,07/06/22 11:21:49 AM,5.6,6.29,,,,,
226,07/06/22 11:21:50 AM,5.6,6.28,,,,,
227,07/06/22 11:21:51 AM,5.6,6.28,,,,,
228,07/06/22 11:21:52 AM,5.6,6.29,,,,,
229,07/06/22 11:21:53 AM,5.6,6.29,,,,,
230,07/06/22 11:21:54 AM,5.6,6.28,,,,,
231,07/06/22 11:21:55 AM,5.6,6.29,,,,,
232,07/06/22 11:21:56 AM,5.6,6.29,,,,,
233,07/06/22 11:21:57 AM,5.6,6.28,,,,,
234,07/06/22 11:21:58 AM,5.6,6.29,,,,,
235,07/06/22 11:21:59 AM,5.6,6.29,,,,,
236,07/06/22 11:22:00 AM,5.6,6.28,,,,,
237,07/06/22 11:22:01 AM,5.6,6.29,,,,,
238,07/06/22 11:22:02 AM,5.6,6.29,,,,,
239,07/06/22 11:22:03 AM,5.6,6.29,,,,,
240,07/06/22 11:22:04 AM,5.6,6.29,,,,,
241,07/06/22 11:22:05 AM,5.6,6.30,,,,,
242,07/06/22 11:22:06 AM,5.6,6.30,,,,,
243,07/06/22 11:22:07 AM,5.6,6.28,,,,,
244,07/06/22 11:22:08 AM,5.6,6.30,,,,,
245,07/06/22 11:22:09 AM,5.6,6.30,,,,,
246,07/06/22 11:22:10 AM,5.6,6.29,,,,,
247,07/06/22 11:22:11 AM,5.6,6.28,,,,,
248,07/06/22 11:22:12 AM,5.6,6.30,,,,,
249,07/06/22 11:22:13 AM,5.5,6.30,,,,,
250,07/06/22 11:22:14 AM,5.6,6.30,,,,,
251,07/06/22 11:22:15 AM,5.6,6.29,,,,,
252,07/06/22 11:22:16 AM,5.5,6.30,,,,,
253,07/06/22 11:22:17 AM,5.6,6.30,,,,,
254,07/06/22 11:22:18 AM,5.6,6.31,,,,,
255,07/06/22 11:22:19 AM,5.6,6.29,,,,,
256,07/06/22 11:22:20 AM,5.6,6.30,,,,,
257,07/06/22 11:22:21 AM,5.6,6.29,,,,,
258,07/06/22 11:22:22 AM,5.6,6.29,,,,,
259,07/06/22 11:22:23 AM,5.6,6.30,,,,,
260,07/06/22 11:22:24 AM,5.6,6.29,,,,,
261,07/06/22 11:22:25 AM,5.6,6.30,,,,,
262,07/06/22 11:22:26 AM,5.6,6.31,,,,,
263,07/06/22 11:22:27 AM,5.6,6.30,,,,,
264,07/06/22 11:22:28 AM,5.6,6.30,,,,,
265,07/06/22 11:22:29 AM,5.6,6.29,,,,,
266,07/06/22 11:22:30 AM,5.5,6.30,,,,,
267,07/06/22 11:22:31 AM,5.6,6.29,,,,,
268,07/06/22 11:22:32 AM,5.6,6.29,,,,,
269,07/06/22 11:22:33 AM,5.6,6.31,,,,,
270,07/06/22 11:22:34 AM,5.6,6.30,,,,,
271,07/06/22 11:22:35 AM,5.6,6.29,,,,,
272,07/06/22 11:22:36 AM,5.6,6.30,,,,,
273,07/06/22 11:22:37 AM,5.6,6.30,,,,,
274,07/06/22 11:22:38 AM,5.5,6.30,,,,,
275,07/06/22 11:22:39 AM,5.6,6.29,,,,,
276,07/06/22 11:22:40 AM,5.6,6.30,,,,,
277,07/06/22 11:22:41 AM,5.6,6.31,,,,,
278,07/06/22 11:22:42 AM,5.6,6.30,,,,,
279,07/06/22 11:22:43 AM,5.6,6.30,,,,,
280,07/06/22 11:22:44 AM,5.6,6.30,,,,,
281,07/06/22 11:22:45 AM,5.6,6.30,,,,,
282,07/06/22 11:22:46 AM,5.6,6.31,,,,,
283,07/06/22 11:22:47 AM,5.6,6.30,,,,,
284,07/06/22 11:22:48 AM,5.6,6.31,,,,,
285,07/06/22 11:22:49 AM,5.6,6.31,,,,,
286,07/06/22 11:22:50 AM,5.6,6.30,,,,,
287,07/06/22 11:22:51 AM,5.5,6.31,,,,,
288,07/06/22 11:22:52 AM,5.6,6.31,,,,,
289,07/06/22 11:22:53 AM,5.6,6.31,,,,,
290,07/06/22 11:22:54 AM,5.6,6.31,,,,,
291,07/06/22 11:22:55 AM,5.6,6.31,,,,,
292,07/06/22 11:22:56 AM,5.6,6.30,,,,,
293,07/06/22 11:22:57 AM,5.6,6.31,,,,,
294,07/06/22 11:22:58 AM,5.6,6.32,,,,,
295,07/06/22 11:22:59 AM,5.5,6.31,,,,,
296,07/06/22 11:23:00 AM,5.6,6.30,,,,,
297,07/06/22 11:23:01 AM,5.6,6.31,,,,,
298,07/06/22 11:23:02 AM,5.6,6.31,,,,,
299,07/06/22 11:23:03 AM,5.6,6.31,,,,,
300,07/06/22 11:23:04 AM,5.6,6.31,,,,,
301,07/06/22 11:23:05 AM,5.6,6.31,,,,,
302,07/06/22 11:23:06 AM,5.6,6.30,,,,,
303,07/06/22 11:23:07 AM,5.6,6.32,,,,,
304,07/06/22 11:23:08 AM,5.6,6.32,,,,,
305,07/06/22 11:23:09 AM,5.6,6.31,,,,,
306,07/06/22 11:23:10 AM,5.5,6.30,,,,,
307,07/06/22 11:23:11 AM,5.6,6.31,,,,,
308,07/06/22 11:23:12 AM,5.6,6.29,,,,,
309,07/06/22 11:23:13 AM,5.5,6.31,,,,,
310,07/06/22 11:23:14 AM,5.6,6.31,,,,,
311,07/06/22 11:23:15 AM,5.6,6.32,,,,,
312,07/06/22 11:23:16 AM,5.6,6.31,,,,,
313,07/06/22 11:23:17 AM,5.6,6.32,,,,,
314,07/06/22 11:23:18 AM,5.5,6.31,,,,,
315,07/06/22 11:23:19 AM,5.6,6.31,,,,,
316,07/06/22 11:23:20 AM,5.6,6.30,,,,,
317,07/06/22 11:23:21 AM,5.6,6.31,,,,,
318,07/06/22 11:23:22 AM,5.6,6.31,,,,,
319,07/06/22 11:23:23 AM,5.6,6.31,,,,,
320,07/06/22 11:23:24 AM,5.6,6.30,,,,,
321,07/06/22 11:23:25 AM,5.6,6.31,,,,,
322,07/06/22 11:23:26 AM,5.6,6.31,,,,,
323,07/06/22 11:23:27 AM,5.6,6.30,,,,,
324,07/06/22 11:23:28 AM,5.6,6.31,,,,,
325,07/06/22 11:23:29 AM,5.6,6.31,,,,,
326,07/06/22 11:23:30 AM,5.6,6.31,,,,,
327,07/06/22 11:23:31 AM,5.6,6.30,,,,,
328,07/06/22 11:23:32 AM,5.6,6.31,,,,,
329,07/06/22 11:23:33 AM,5.6,6.32,,,,,
330,07/06/22 11:23:34 AM,5.6,6.31,,,,,
331,07/06/22 11:23:35 AM,5.6,6.30,,,,,
332,07/06/22 11:23:36 AM,5.6,6.31,,,,,
333,07/06/22 11:23:37 AM,5.5,6.31,,,,,
334,07/06/22 11:23:38 AM,5.6,6.31,,,,,
335,07/06/22 11:23:39 AM,5.6,6.32,,,,,
336,07/06/22 11:23:40 AM,5.6,6.31,,,,,
337,07/06/22 11:23:41 AM,5.6,6.31,,,,,
338,07/06/22 11:23:42 AM,5.6,6.32,,,,,
339,07/06/22 11:23:43 AM,5.5,6.34,,,,,
340,07/06/22 11:23:44 AM,5.6,6.30,,,,,
341,07/06/22 11:23:45 AM,5.6,6.30,,,,,
342,07/06/22 11:23:46 AM,5.6,6.32,,,,,
343,07/06/22 11:23:47 AM,5.6,6.32,,,,,
344,07/06/22 11:23:48 AM,5.6,6.31,,,,,
345,07/06/22 11:23:49 AM,5.6,6.31,,,,,
346,07/06/22 11:23:50 AM,5.6,6.32,,,,,
347,07/06/22 11:23:51 AM,5.6,6.31,,,,,
348,07/06/22 11:23:52 AM,5.6,6.34,,,,,
349,07/06/22 11:23:53 AM,5.5,6.32,,,,,
350,07/06/22 11:23:54 AM,5.6,6.32,,,,,
351,07/06/22 11:23:55 AM,5.6,6.32,,,,,
352,07/06/22 11:23:56 AM,5.6,6.32,,,,,
353,07/06/22 11:23:57 AM,5.6,6.32,,,,,
354,07/06/22 11:23:58 AM,5.6,6.31,,,,,
355,07/06/22 11:23:59 AM,5.6,6.31,,,,,
356,07/06/22 11:24:00 AM,5.6,6.34,,,,,
357,07/06/22 11:24:01 AM,5.6,6.34,,,,,
358,07/06/22 11:24:02 AM,5.6,6.34,,,,,
359,07/06/22 11:24:03 AM,5.6,6.34,,,,,
360,07/06/22 11:24:04 AM,5.5,6.34,,,,,
361,07/06/22 11:24:05 AM,5.6,6.34,,,,,
362,07/06/22 11:24:06 AM,5.6,6.34,,,,,
363,07/06/22 11:24:07 AM,5.6,6.34,,,,,
364,07/06/22 11:24:08 AM,5.6,6.32,,,,,
365,07/06/22 11:24:09 AM,5.6,6.32,,,,,
366,07/06/22 11:24:10 AM,5.6,6.32,,,,,
367,07/06/22 11:24:11 AM,5.6,6.34,,,,,
368,07/06/22 11:24:12 AM,5.6,6.34,,,,,
369,07/06/22 11:24:13 AM,5.6,6.35,,,,,
370,07/06/22 11:24:14 AM,5.6,6.34,,,,,
371,07/06/22 11:24:15 AM,5.6,6.34,,,,,
372,07/06/22 11:24:16 AM,5.6,6.34,,,,,
373,07/06/22 11:24:17 AM,5.6,6.34,,,,,
374,07/06/22 11:24:18 AM,5.6,6.34,,,,,
375,07/06/22 11:24:19 AM,5.6,6.34,,,,,
376,07/06/22 11:24:20 AM,5.5,6.34,,,,,
377,07/06/22 11:24:21 AM,5.6,6.34,,,,,
378,07/06/22 11:24:22 AM,5.6,6.35,,,,,
379,07/06/22 11:24:23 AM,5.6,6.35,,,,,
380,07/06/22 11:24:24 AM,5.6,6.34,,,,,
381,07/06/22 11:24:25 AM,5.6,6.35,,,,,
382,07/06/22 11:24:26 AM,5.6,6.34,,,,,
383,07/06/22 11:24:27 AM,5.6,6.34,,,,,
384,07/06/22 11:24:28 AM,5.5,6.34,,,,,
385,07/06/22 11:24:29 AM,5.6,6.35,,,,,
386,07/06/22 11:24:30 AM,5.6,6.35,,,,,
387,07/06/22 11:24:31 AM,5.6,6.35,,,,,
388,07/06/22 11:24:32 AM,5.6,6.34,,,,,
389,07/06/22 11:24:33 AM,5.6,6.35,,,,,
390,07/06/22 11:24:34 AM,5.6,6.35,,,,,
391,07/06/22 11:24:35 AM,5.6,6.34,,,,,
392,07/06/22 11:24:36 AM,5.6,6.34,,,,,
393,07/06/22 11:24:37 AM,5.6,6.34,,,,,
394,07/06/22 11:24:38 AM,5.6,6.35,,,,,
395,07/06/22 11:24:39 AM,5.6,6.35,,,,,
396,07/06/22 11:24:40 AM,5.6,6.35,,,,,
397,07/06/22 11:24:41 AM,5.6,6.35,,,,,
398,07/06/22 11:24:42 AM,5.6,6.35,,,,,
399,07/06/22 11:24:43 AM,5.6,6.34,,,,,
400,07/06/22 11:24:44 AM,5.6,6.35,,,,,
401,07/06/22 11:24:45 AM,5.6,6.35,,,,,
402,07/06/22 11:24:46 AM,5.6,6.35,,,,,
403,07/06/22 11:24:47 AM,5.6,6.35,,,,,
404,07/06/22 11:24:48 AM,5.6,6.34,,,,,
405,07/06/22 11:24:49 AM,5.6,6.34,,,,,
406,07/06/22 11:24:50 AM,5.6,6.35,,,,,
407,07/06/22 11:24:51 AM,5.6,6.34,,,,,
408,07/06/22 11:24:52 AM,5.6,6.34,,,,,
409,07/06/22 11:24:53 AM,5.6,6.32,,,,,
410,07/06/22 11:24:54 AM,5.6,6.34,,,,,
411,07/06/22 11:24:55 AM,5.6,6.35,,,,,
412,07/06/22 11:24:56 AM,5.6,6.34,,,,,
413,07/06/22 11:24:57 AM,5.6,6.34,,,,,
414,07/06/22 11:24:58 AM,5.6,6.34,,,,,
415,07/06/22 11:24:59 AM,5.6,6.35,,,,,
416,07/06/22 11:25:00 AM,5.6,6.34,,,,,
417,07/06/22 11:25:01 AM,5.6,6.35,,,,,
418,07/06/22 11:25:02 AM,5.6,6.35,,,,,
419,07/06/22 11:25:03 AM,5.6,6.34,,,,,
420,07/06/22 11:25:04 AM,5.6,6.35,,,,,
421,07/06/22 11:25:05 AM,5.6,6.36,,,,,
422,07/06/22 11:25:06 AM,5.6,6.34,,,,,
423,07/06/22 11:25:07 AM,5.6,6.34,,,,,
424,07/06/22 11:25:08 AM,5.6,6.34,,,,,
425,07/06/22 11:25:09 AM,5.6,6.36,,,,,
426,07/06/22 11:25:10 AM,5.6,6.35,,,,,
427,07/06/22 11:25:11 AM,5.6,6.34,,,,,
428,07/06/22 11:25:12 AM,5.6,6.35,,,,,
429,07/06/22 11:25:13 AM,5.5,6.35,,,,,
430,07/06/22 11:25:14 AM,5.6,6.35,,,,,
431,07/06/22 11:25:15 AM,5.6,6.36,,,,,
432,07/06/22 11:25:16 AM,5.6,6.35,,,,,
433,07/06/22 11:25:17 AM,5.6,6.35,,,,,
434,07/06/22 11:25:18 AM,5.6,6.36,,,,,
435,07/06/22 11:25:19 AM,5.6,6.36,,,,,
436,07/06/22 11:25:20 AM,5.6,6.36,,,,,
437,07/06/22 11:25:21 AM,5.6,6.35,,,,,
438,07/06/22 11:25:22 AM,5.6,6.36,,,,,
439,07/06/22 11:25:23 AM,5.6,6.34,,,,,
440,07/06/22 11:25:24 AM,5.6,6.36,,,,,
441,07/06/22 11:25:25 AM,5.6,6.35,,,,,
442,07/06/22 11:25:26 AM,5.6,6.36,,,,,
443,07/06/22 11:25:27 AM,5.6,6.35,,,,,
444,07/06/22 11:25:28 AM,5.6,6.36,,,,,
445,07/06/22 11:25:29 AM,5.6,6.36,,,,,
446,07/06/22 11:25:30 AM,5.6,6.34,,,,,
447,07/06/22 11:25:31 AM,5.6,6.35,,,,,
448,07/06/22 11:25:32 AM,5.6,6.35,,,,,
449,07/06/22 11:25:33 AM,5.6,6.36,,,,,
450,07/06/22 11:25:34 AM,5.6,6.35,,,,,
451,07/06/22 11:25:35 AM,5.6,6.36,,,,,
452,07/06/22 11:25:36 AM,5.6,6.35,,,,,
