"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20954780, SEN S/N: 20954780)","Temp, °C (LGR S/N: 20954780, SEN S/N: 20954780)"
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.1,8.36
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.1,8.35
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.1,8.35
7/1/2022 13:02,74.2,8.34
7/1/2022 13:02,74.2,8.34
7/1/2022 13:02,74.1,8.34
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.2,8.36
7/1/2022 13:02,74.2,8.34
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.1,8.35
7/1/2022 13:02,74.1,8.35
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.1,8.34
7/1/2022 13:02,74.2,8.35
7/1/2022 13:02,74.1,8.35
7/1/2022 13:02,74.2,8.33
7/1/2022 13:02,74.1,8.34
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.2,8.34
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.36
7/1/2022 13:03,74.2,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.2,8.36
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.2,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.2,8.34
7/1/2022 13:03,74.2,8.35
7/1/2022 13:03,74.2,8.35
7/1/2022 13:03,74.2,8.36
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.2,8.34
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74,8.35
7/1/2022 13:03,74.2,8.35
7/1/2022 13:03,74.2,8.34
7/1/2022 13:03,74.2,8.34
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.33
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74,8.34
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74.1,8.34
7/1/2022 13:03,74.1,8.35
7/1/2022 13:03,74,8.35
7/1/2022 13:03,74.1,8.35
7/1/2022 13:04,74,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74,8.34
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74,8.34
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74,8.35
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.36
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.36
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74,8.34
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.33
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.33
7/1/2022 13:04,74,8.34
7/1/2022 13:04,74,8.34
7/1/2022 13:04,74,8.35
7/1/2022 13:04,74,8.34
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.2,8.36
7/1/2022 13:04,74.1,8.35
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74,8.34
7/1/2022 13:04,74,8.36
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74.1,8.34
7/1/2022 13:04,74,8.35
7/1/2022 13:04,74.1,8.34
7/1/2022 13:05,74.1,8.34
7/1/2022 13:05,74.1,8.34
7/1/2022 13:05,74.1,8.35
7/1/2022 13:05,74.1,8.35
7/1/2022 13:05,74,8.36
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74.1,8.34
7/1/2022 13:05,74.1,8.33
7/1/2022 13:05,74.1,8.34
7/1/2022 13:05,74.1,8.35
7/1/2022 13:05,74.1,8.34
7/1/2022 13:05,74,8.35
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.35
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.35
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.35
7/1/2022 13:05,74.1,8.35
7/1/2022 13:05,74,8.36
7/1/2022 13:05,74,8.36
7/1/2022 13:05,74,8.36
7/1/2022 13:05,74,8.36
7/1/2022 13:05,74.1,8.36
7/1/2022 13:05,74.1,8.36
7/1/2022 13:05,74.1,8.35
7/1/2022 13:05,74.1,8.35
7/1/2022 13:05,74.1,8.35
7/1/2022 13:05,74.1,8.35
7/1/2022 13:05,74.1,8.36
7/1/2022 13:05,74,8.35
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74.1,8.36
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74.1,8.35
7/1/2022 13:05,74,8.35
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.35
7/1/2022 13:05,74.1,8.35
7/1/2022 13:05,74,8.36
7/1/2022 13:05,74,8.33
7/1/2022 13:05,74.1,8.34
7/1/2022 13:05,74,8.35
7/1/2022 13:05,74,8.33
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74.1,8.33
7/1/2022 13:05,74,8.34
7/1/2022 13:05,74,8.35
7/1/2022 13:05,74,8.35
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74.1,8.35
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.35
7/1/2022 13:06,74.1,8.35
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74.1,8.35
7/1/2022 13:06,74,8.33
7/1/2022 13:06,74,8.35
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74.1,8.35
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.35
7/1/2022 13:06,74,8.35
7/1/2022 13:06,74,8.36
7/1/2022 13:06,74.1,8.35
7/1/2022 13:06,74,8.35
7/1/2022 13:06,74.1,8.35
7/1/2022 13:06,74,8.35
7/1/2022 13:06,74.1,8.35
7/1/2022 13:06,74.1,8.34
7/1/2022 13:06,74,8.35
7/1/2022 13:06,74,8.33
7/1/2022 13:06,74.1,8.35
7/1/2022 13:06,74,8.35
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.35
7/1/2022 13:06,74,8.33
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74.1,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.33
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.33
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.33
7/1/2022 13:06,74,8.34
7/1/2022 13:06,73.9,8.34
7/1/2022 13:06,73.9,8.33
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,73.9,8.31
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.33
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.35
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:06,74,8.34
7/1/2022 13:07,73.9,8.33
7/1/2022 13:07,73.9,8.34
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.34
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.34
7/1/2022 13:07,74,8.34
7/1/2022 13:07,73.9,8.33
7/1/2022 13:07,73.9,8.34
7/1/2022 13:07,74,8.34
7/1/2022 13:07,74,8.33
7/1/2022 13:07,73.9,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.34
7/1/2022 13:07,73.9,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.34
7/1/2022 13:07,73.9,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.34
7/1/2022 13:07,74,8.34
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74.1,8.35
7/1/2022 13:07,74.1,8.35
7/1/2022 13:07,73.8,8.35
7/1/2022 13:07,73.7,8.36
7/1/2022 13:07,74,8.35
7/1/2022 13:07,73.4,8.36
7/1/2022 13:07,73.9,8.35
7/1/2022 13:07,74.1,8.33
7/1/2022 13:07,36.6,8.33
7/1/2022 13:07,20.6,8.35
7/1/2022 13:07,74,8.33
7/1/2022 13:07,73.9,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,73.9,8.31
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,73.9,8.31
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,73.9,8.33
7/1/2022 13:07,74,8.31
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.34
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.34
7/1/2022 13:07,74,8.33
7/1/2022 13:07,74,8.34
7/1/2022 13:07,74,8.33
7/1/2022 13:08,74,8.33
7/1/2022 13:08,74.1,8.33
7/1/2022 13:08,74,8.33
7/1/2022 13:08,73.8,8.31
7/1/2022 13:08,10.1,8.39
7/1/2022 13:08,22,8.42
7/1/2022 13:08,22.3,8.46
7/1/2022 13:08,22.4,8.48
7/1/2022 13:08,22.5,8.5
7/1/2022 13:08,22.4,8.53
7/1/2022 13:08,22.6,8.59
7/1/2022 13:08,22.4,8.62
7/1/2022 13:08,22.3,8.65
7/1/2022 13:08,22.3,8.68
7/1/2022 13:08,22.4,8.64
7/1/2022 13:08,22.3,8.6
7/1/2022 13:08,22.5,8.65
7/1/2022 13:08,22.5,8.68
7/1/2022 13:08,22.6,8.69
7/1/2022 13:08,22.5,8.69
7/1/2022 13:08,22.6,8.69
7/1/2022 13:08,22.6,8.7
7/1/2022 13:08,22.5,8.68
7/1/2022 13:08,22.3,8.65
7/1/2022 13:08,22.3,8.63
7/1/2022 13:08,22.3,8.59
7/1/2022 13:08,22.3,8.62
7/1/2022 13:08,22.3,8.62
7/1/2022 13:08,22.3,8.6
7/1/2022 13:08,22.3,8.62
7/1/2022 13:08,22.3,8.63
7/1/2022 13:08,22.3,8.64
7/1/2022 13:08,22.3,8.67
7/1/2022 13:08,22.4,8.69
7/1/2022 13:08,22.3,8.69
7/1/2022 13:08,22.3,8.65
