"Plot Title: Injection_Conductivity_x25m_2022-07-01"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20954781, SEN S/N: 20954781)","Temp, °C (LGR S/N: 20954781, SEN S/N: 20954781)","Coupler Detached (LGR S/N: 20954781)","Coupler Attached (LGR S/N: 20954781)","Host Connected (LGR S/N: 20954781)","Stopped (LGR S/N: 20954781)","End Of File (LGR S/N: 20954781)"
61,07/01/22 01:01:00 PM,80.0,8.36,,,,,
62,07/01/22 01:01:01 PM,80.0,8.36,,,,,
63,07/01/22 01:01:02 PM,80.0,8.36,,,,,
64,07/01/22 01:01:03 PM,79.9,8.37,,,,,
65,07/01/22 01:01:04 PM,79.9,8.36,,,,,
66,07/01/22 01:01:05 PM,79.9,8.37,,,,,
67,07/01/22 01:01:06 PM,80.0,8.36,,,,,
68,07/01/22 01:01:07 PM,79.9,8.37,,,,,
69,07/01/22 01:01:08 PM,80.0,8.37,,,,,
70,07/01/22 01:01:09 PM,80.0,8.36,,,,,
71,07/01/22 01:01:10 PM,79.9,8.37,,,,,
72,07/01/22 01:01:11 PM,79.8,8.36,,,,,
73,07/01/22 01:01:12 PM,79.8,8.37,,,,,
74,07/01/22 01:01:13 PM,79.8,8.37,,,,,
75,07/01/22 01:01:14 PM,79.8,8.36,,,,,
76,07/01/22 01:01:15 PM,79.7,8.37,,,,,
77,07/01/22 01:01:16 PM,79.8,8.37,,,,,
78,07/01/22 01:01:17 PM,79.7,8.37,,,,,
79,07/01/22 01:01:18 PM,79.7,8.34,,,,,
80,07/01/22 01:01:19 PM,79.7,8.36,,,,,
81,07/01/22 01:01:20 PM,79.7,8.37,,,,,
82,07/01/22 01:01:21 PM,79.7,8.36,,,,,
83,07/01/22 01:01:22 PM,79.6,8.37,,,,,
84,07/01/22 01:01:23 PM,79.6,8.36,,,,,
85,07/01/22 01:01:24 PM,79.6,8.37,,,,,
86,07/01/22 01:01:25 PM,79.6,8.37,,,,,
87,07/01/22 01:01:26 PM,79.7,8.37,,,,,
88,07/01/22 01:01:27 PM,79.5,8.37,,,,,
89,07/01/22 01:01:28 PM,79.5,8.36,,,,,
90,07/01/22 01:01:29 PM,79.5,8.36,,,,,
91,07/01/22 01:01:30 PM,79.5,8.37,,,,,
92,07/01/22 01:01:31 PM,79.5,8.36,,,,,
93,07/01/22 01:01:32 PM,79.4,8.36,,,,,
94,07/01/22 01:01:33 PM,79.4,8.36,,,,,
95,07/01/22 01:01:34 PM,79.4,8.36,,,,,
96,07/01/22 01:01:35 PM,79.4,8.36,,,,,
97,07/01/22 01:01:36 PM,79.4,8.37,,,,,
98,07/01/22 01:01:37 PM,79.4,8.36,,,,,
99,07/01/22 01:01:38 PM,79.3,8.37,,,,,
100,07/01/22 01:01:39 PM,79.4,8.36,,,,,
101,07/01/22 01:01:40 PM,79.4,8.36,,,,,
102,07/01/22 01:01:41 PM,79.4,8.36,,,,,
103,07/01/22 01:01:42 PM,79.3,8.37,,,,,
104,07/01/22 01:01:43 PM,79.4,8.36,,,,,
105,07/01/22 01:01:44 PM,79.3,8.36,,,,,
106,07/01/22 01:01:45 PM,79.3,8.36,,,,,
107,07/01/22 01:01:46 PM,79.3,8.36,,,,,
108,07/01/22 01:01:47 PM,79.3,8.36,,,,,
109,07/01/22 01:01:48 PM,79.2,8.37,,,,,
110,07/01/22 01:01:49 PM,79.2,8.37,,,,,
111,07/01/22 01:01:50 PM,79.0,8.37,,,,,
112,07/01/22 01:01:51 PM,79.1,8.36,,,,,
113,07/01/22 01:01:52 PM,79.0,8.37,,,,,
114,07/01/22 01:01:53 PM,79.0,8.37,,,,,
115,07/01/22 01:01:54 PM,79.0,8.36,,,,,
116,07/01/22 01:01:55 PM,79.0,8.36,,,,,
117,07/01/22 01:01:56 PM,79.1,8.36,,,,,
118,07/01/22 01:01:57 PM,79.0,8.36,,,,,
119,07/01/22 01:01:58 PM,79.0,8.36,,,,,
120,07/01/22 01:01:59 PM,79.0,8.36,,,,,
121,07/01/22 01:02:00 PM,79.0,8.36,,,,,
122,07/01/22 01:02:01 PM,79.0,8.36,,,,,
123,07/01/22 01:02:02 PM,79.0,8.36,,,,,
124,07/01/22 01:02:03 PM,79.0,8.37,,,,,
125,07/01/22 01:02:04 PM,79.0,8.36,,,,,
126,07/01/22 01:02:05 PM,79.1,8.37,,,,,
127,07/01/22 01:02:06 PM,79.0,8.36,,,,,
128,07/01/22 01:02:07 PM,79.0,8.37,,,,,
129,07/01/22 01:02:08 PM,79.0,8.37,,,,,
130,07/01/22 01:02:09 PM,79.0,8.37,,,,,
131,07/01/22 01:02:10 PM,78.9,8.37,,,,,
132,07/01/22 01:02:11 PM,79.0,8.36,,,,,
133,07/01/22 01:02:12 PM,78.9,8.37,,,,,
134,07/01/22 01:02:13 PM,79.0,8.37,,,,,
135,07/01/22 01:02:14 PM,78.9,8.36,,,,,
136,07/01/22 01:02:15 PM,78.9,8.37,,,,,
137,07/01/22 01:02:16 PM,78.9,8.36,,,,,
138,07/01/22 01:02:17 PM,78.9,8.36,,,,,
139,07/01/22 01:02:18 PM,78.8,8.37,,,,,
140,07/01/22 01:02:19 PM,78.8,8.36,,,,,
141,07/01/22 01:02:20 PM,78.7,8.36,,,,,
142,07/01/22 01:02:21 PM,78.7,8.36,,,,,
143,07/01/22 01:02:22 PM,78.7,8.36,,,,,
144,07/01/22 01:02:23 PM,78.7,8.37,,,,,
145,07/01/22 01:02:24 PM,78.7,8.37,,,,,
146,07/01/22 01:02:25 PM,78.7,8.36,,,,,
147,07/01/22 01:02:26 PM,78.7,8.37,,,,,
148,07/01/22 01:02:27 PM,78.6,8.37,,,,,
149,07/01/22 01:02:28 PM,78.6,8.36,,,,,
150,07/01/22 01:02:29 PM,78.6,8.37,,,,,
151,07/01/22 01:02:30 PM,78.6,8.37,,,,,
152,07/01/22 01:02:31 PM,78.6,8.36,,,,,
153,07/01/22 01:02:32 PM,78.5,8.36,,,,,
154,07/01/22 01:02:33 PM,78.5,8.36,,,,,
155,07/01/22 01:02:34 PM,78.5,8.36,,,,,
156,07/01/22 01:02:35 PM,78.4,8.36,,,,,
157,07/01/22 01:02:36 PM,78.4,8.37,,,,,
158,07/01/22 01:02:37 PM,78.5,8.36,,,,,
159,07/01/22 01:02:38 PM,78.4,8.37,,,,,
160,07/01/22 01:02:39 PM,78.4,8.36,,,,,
161,07/01/22 01:02:40 PM,78.4,8.36,,,,,
162,07/01/22 01:02:41 PM,78.4,8.36,,,,,
163,07/01/22 01:02:42 PM,78.4,8.37,,,,,
164,07/01/22 01:02:43 PM,78.4,8.36,,,,,
165,07/01/22 01:02:44 PM,78.4,8.37,,,,,
166,07/01/22 01:02:45 PM,78.4,8.37,,,,,
167,07/01/22 01:02:46 PM,78.4,8.36,,,,,
168,07/01/22 01:02:47 PM,78.4,8.36,,,,,
169,07/01/22 01:02:48 PM,78.4,8.36,,,,,
170,07/01/22 01:02:49 PM,78.4,8.36,,,,,
171,07/01/22 01:02:50 PM,78.3,8.36,,,,,
172,07/01/22 01:02:51 PM,78.4,8.37,,,,,
173,07/01/22 01:02:52 PM,78.4,8.37,,,,,
174,07/01/22 01:02:53 PM,78.4,8.37,,,,,
175,07/01/22 01:02:54 PM,78.3,8.37,,,,,
176,07/01/22 01:02:55 PM,78.4,8.36,,,,,
177,07/01/22 01:02:56 PM,78.4,8.36,,,,,
178,07/01/22 01:02:57 PM,78.3,8.37,,,,,
179,07/01/22 01:02:58 PM,78.3,8.37,,,,,
180,07/01/22 01:02:59 PM,78.3,8.37,,,,,
181,07/01/22 01:03:00 PM,78.3,8.36,,,,,
182,07/01/22 01:03:01 PM,78.3,8.37,,,,,
183,07/01/22 01:03:02 PM,78.2,8.36,,,,,
184,07/01/22 01:03:03 PM,78.2,8.36,,,,,
185,07/01/22 01:03:04 PM,78.2,8.36,,,,,
186,07/01/22 01:03:05 PM,78.2,8.36,,,,,
187,07/01/22 01:03:06 PM,78.2,8.36,,,,,
188,07/01/22 01:03:07 PM,78.2,8.36,,,,,
189,07/01/22 01:03:08 PM,78.1,8.36,,,,,
190,07/01/22 01:03:09 PM,78.2,8.37,,,,,
191,07/01/22 01:03:10 PM,78.2,8.36,,,,,
192,07/01/22 01:03:11 PM,78.1,8.36,,,,,
193,07/01/22 01:03:12 PM,78.1,8.37,,,,,
194,07/01/22 01:03:13 PM,78.2,8.36,,,,,
195,07/01/22 01:03:14 PM,78.1,8.36,,,,,
196,07/01/22 01:03:15 PM,78.1,8.36,,,,,
197,07/01/22 01:03:16 PM,78.1,8.36,,,,,
198,07/01/22 01:03:17 PM,78.1,8.36,,,,,
199,07/01/22 01:03:18 PM,78.1,8.37,,,,,
200,07/01/22 01:03:19 PM,78.1,8.36,,,,,
201,07/01/22 01:03:20 PM,78.1,8.37,,,,,
202,07/01/22 01:03:21 PM,78.1,8.36,,,,,
203,07/01/22 01:03:22 PM,78.0,8.36,,,,,
204,07/01/22 01:03:23 PM,78.0,8.37,,,,,
205,07/01/22 01:03:24 PM,78.0,8.36,,,,,
206,07/01/22 01:03:25 PM,78.0,8.36,,,,,
207,07/01/22 01:03:26 PM,78.0,8.37,,,,,
208,07/01/22 01:03:27 PM,78.0,8.36,,,,,
209,07/01/22 01:03:28 PM,78.1,8.37,,,,,
210,07/01/22 01:03:29 PM,78.1,8.37,,,,,
211,07/01/22 01:03:30 PM,78.0,8.37,,,,,
212,07/01/22 01:03:31 PM,77.9,8.36,,,,,
213,07/01/22 01:03:32 PM,77.9,8.36,,,,,
214,07/01/22 01:03:33 PM,77.8,8.37,,,,,
215,07/01/22 01:03:34 PM,77.9,8.37,,,,,
216,07/01/22 01:03:35 PM,77.9,8.36,,,,,
217,07/01/22 01:03:36 PM,77.9,8.37,,,,,
218,07/01/22 01:03:37 PM,77.9,8.37,,,,,
219,07/01/22 01:03:38 PM,78.0,8.37,,,,,
220,07/01/22 01:03:39 PM,78.0,8.37,,,,,
221,07/01/22 01:03:40 PM,77.9,8.37,,,,,
222,07/01/22 01:03:41 PM,77.9,8.37,,,,,
223,07/01/22 01:03:42 PM,77.9,8.36,,,,,
224,07/01/22 01:03:43 PM,77.9,8.36,,,,,
225,07/01/22 01:03:44 PM,77.9,8.37,,,,,
226,07/01/22 01:03:45 PM,77.8,8.37,,,,,
227,07/01/22 01:03:46 PM,77.8,8.37,,,,,
228,07/01/22 01:03:47 PM,77.8,8.37,,,,,
229,07/01/22 01:03:48 PM,77.8,8.36,,,,,
230,07/01/22 01:03:49 PM,77.8,8.37,,,,,
231,07/01/22 01:03:50 PM,77.8,8.37,,,,,
232,07/01/22 01:03:51 PM,77.8,8.37,,,,,
233,07/01/22 01:03:52 PM,77.7,8.36,,,,,
234,07/01/22 01:03:53 PM,77.7,8.36,,,,,
235,07/01/22 01:03:54 PM,77.7,8.37,,,,,
236,07/01/22 01:03:55 PM,77.7,8.36,,,,,
237,07/01/22 01:03:56 PM,77.7,8.36,,,,,
238,07/01/22 01:03:57 PM,77.7,8.37,,,,,
239,07/01/22 01:03:58 PM,77.8,8.36,,,,,
240,07/01/22 01:03:59 PM,77.7,8.37,,,,,
241,07/01/22 01:04:00 PM,77.7,8.37,,,,,
242,07/01/22 01:04:01 PM,77.7,8.37,,,,,
243,07/01/22 01:04:02 PM,77.7,8.36,,,,,
244,07/01/22 01:04:03 PM,77.7,8.36,,,,,
245,07/01/22 01:04:04 PM,77.7,8.37,,,,,
246,07/01/22 01:04:05 PM,77.7,8.36,,,,,
247,07/01/22 01:04:06 PM,77.6,8.37,,,,,
248,07/01/22 01:04:07 PM,77.7,8.37,,,,,
249,07/01/22 01:04:08 PM,77.7,8.37,,,,,
250,07/01/22 01:04:09 PM,77.7,8.37,,,,,
251,07/01/22 01:04:10 PM,77.7,8.36,,,,,
252,07/01/22 01:04:11 PM,77.7,8.37,,,,,
253,07/01/22 01:04:12 PM,77.7,8.36,,,,,
254,07/01/22 01:04:13 PM,77.6,8.37,,,,,
255,07/01/22 01:04:14 PM,77.6,8.36,,,,,
256,07/01/22 01:04:15 PM,77.7,8.36,,,,,
257,07/01/22 01:04:16 PM,77.6,8.37,,,,,
258,07/01/22 01:04:17 PM,77.6,8.36,,,,,
259,07/01/22 01:04:18 PM,77.6,8.37,,,,,
260,07/01/22 01:04:19 PM,77.6,8.37,,,,,
261,07/01/22 01:04:20 PM,77.6,8.37,,,,,
262,07/01/22 01:04:21 PM,77.7,8.37,,,,,
263,07/01/22 01:04:22 PM,77.6,8.36,,,,,
264,07/01/22 01:04:23 PM,77.5,8.37,,,,,
265,07/01/22 01:04:24 PM,77.6,8.37,,,,,
266,07/01/22 01:04:25 PM,77.5,8.37,,,,,
267,07/01/22 01:04:26 PM,77.6,8.37,,,,,
268,07/01/22 01:04:27 PM,77.6,8.36,,,,,
269,07/01/22 01:04:28 PM,77.6,8.37,,,,,
270,07/01/22 01:04:29 PM,77.6,8.37,,,,,
271,07/01/22 01:04:30 PM,77.6,8.37,,,,,
272,07/01/22 01:04:31 PM,77.6,8.37,,,,,
273,07/01/22 01:04:32 PM,77.5,8.37,,,,,
274,07/01/22 01:04:33 PM,77.5,8.37,,,,,
275,07/01/22 01:04:34 PM,77.4,8.37,,,,,
276,07/01/22 01:04:35 PM,77.5,8.37,,,,,
277,07/01/22 01:04:36 PM,77.5,8.37,,,,,
278,07/01/22 01:04:37 PM,77.5,8.37,,,,,
279,07/01/22 01:04:38 PM,77.5,8.37,,,,,
280,07/01/22 01:04:39 PM,77.4,8.36,,,,,
281,07/01/22 01:04:40 PM,77.4,8.37,,,,,
282,07/01/22 01:04:41 PM,77.5,8.37,,,,,
283,07/01/22 01:04:42 PM,77.4,8.36,,,,,
284,07/01/22 01:04:43 PM,77.4,8.37,,,,,
285,07/01/22 01:04:44 PM,77.4,8.37,,,,,
286,07/01/22 01:04:45 PM,77.4,8.37,,,,,
287,07/01/22 01:04:46 PM,77.4,8.37,,,,,
288,07/01/22 01:04:47 PM,77.4,8.37,,,,,
289,07/01/22 01:04:48 PM,77.4,8.37,,,,,
290,07/01/22 01:04:49 PM,77.4,8.37,,,,,
291,07/01/22 01:04:50 PM,77.4,8.37,,,,,
292,07/01/22 01:04:51 PM,77.4,8.38,,,,,
293,07/01/22 01:04:52 PM,77.4,8.37,,,,,
294,07/01/22 01:04:53 PM,77.4,8.37,,,,,
295,07/01/22 01:04:54 PM,77.4,8.37,,,,,
296,07/01/22 01:04:55 PM,77.4,8.37,,,,,
297,07/01/22 01:04:56 PM,77.4,8.36,,,,,
298,07/01/22 01:04:57 PM,77.4,8.37,,,,,
299,07/01/22 01:04:58 PM,77.4,8.37,,,,,
300,07/01/22 01:04:59 PM,77.3,8.37,,,,,
301,07/01/22 01:05:00 PM,77.4,8.36,,,,,
302,07/01/22 01:05:01 PM,77.2,8.37,,,,,
303,07/01/22 01:05:02 PM,77.3,8.37,,,,,
304,07/01/22 01:05:03 PM,77.4,8.37,,,,,
305,07/01/22 01:05:04 PM,77.2,8.37,,,,,
306,07/01/22 01:05:05 PM,77.4,8.37,,,,,
307,07/01/22 01:05:06 PM,77.4,8.37,,,,,
308,07/01/22 01:05:07 PM,77.4,8.37,,,,,
309,07/01/22 01:05:08 PM,77.2,8.37,,,,,
310,07/01/22 01:05:09 PM,77.2,8.37,,,,,
311,07/01/22 01:05:10 PM,77.3,8.37,,,,,
312,07/01/22 01:05:11 PM,77.4,8.37,,,,,
313,07/01/22 01:05:12 PM,77.3,8.37,,,,,
314,07/01/22 01:05:13 PM,77.2,8.37,,,,,
315,07/01/22 01:05:14 PM,77.3,8.37,,,,,
316,07/01/22 01:05:15 PM,77.4,8.37,,,,,
317,07/01/22 01:05:16 PM,77.3,8.36,,,,,
318,07/01/22 01:05:17 PM,77.3,8.37,,,,,
319,07/01/22 01:05:18 PM,77.2,8.37,,,,,
320,07/01/22 01:05:19 PM,77.2,8.36,,,,,
321,07/01/22 01:05:20 PM,77.2,8.38,,,,,
322,07/01/22 01:05:21 PM,77.2,8.37,,,,,
323,07/01/22 01:05:22 PM,77.2,8.37,,,,,
324,07/01/22 01:05:23 PM,77.1,8.37,,,,,
325,07/01/22 01:05:24 PM,77.2,8.37,,,,,
326,07/01/22 01:05:25 PM,77.1,8.37,,,,,
327,07/01/22 01:05:26 PM,77.2,8.37,,,,,
328,07/01/22 01:05:27 PM,77.1,8.37,,,,,
329,07/01/22 01:05:28 PM,77.1,8.37,,,,,
330,07/01/22 01:05:29 PM,77.3,8.37,,,,,
331,07/01/22 01:05:30 PM,77.1,8.38,,,,,
332,07/01/22 01:05:31 PM,77.1,8.37,,,,,
333,07/01/22 01:05:32 PM,77.1,8.37,,,,,
334,07/01/22 01:05:33 PM,77.1,8.37,,,,,
335,07/01/22 01:05:34 PM,77.1,8.38,,,,,
336,07/01/22 01:05:35 PM,77.1,8.37,,,,,
337,07/01/22 01:05:36 PM,77.2,8.37,,,,,
338,07/01/22 01:05:37 PM,77.1,8.38,,,,,
339,07/01/22 01:05:38 PM,77.1,8.38,,,,,
340,07/01/22 01:05:39 PM,77.1,8.38,,,,,
341,07/01/22 01:05:40 PM,77.1,8.37,,,,,
342,07/01/22 01:05:41 PM,77.1,8.37,,,,,
343,07/01/22 01:05:42 PM,77.1,8.37,,,,,
344,07/01/22 01:05:43 PM,77.1,8.38,,,,,
345,07/01/22 01:05:44 PM,77.1,8.38,,,,,
346,07/01/22 01:05:45 PM,77.1,8.37,,,,,
347,07/01/22 01:05:46 PM,77.1,8.37,,,,,
348,07/01/22 01:05:47 PM,77.1,8.37,,,,,
349,07/01/22 01:05:48 PM,77.1,8.36,,,,,
350,07/01/22 01:05:49 PM,77.1,8.37,,,,,
351,07/01/22 01:05:50 PM,77.1,8.37,,,,,
352,07/01/22 01:05:51 PM,77.1,8.37,,,,,
353,07/01/22 01:05:52 PM,77.1,8.38,,,,,
354,07/01/22 01:05:53 PM,77.1,8.37,,,,,
355,07/01/22 01:05:54 PM,77.1,8.37,,,,,
356,07/01/22 01:05:55 PM,77.1,8.38,,,,,
357,07/01/22 01:05:56 PM,77.1,8.37,,,,,
358,07/01/22 01:05:57 PM,77.1,8.37,,,,,
359,07/01/22 01:05:58 PM,77.1,8.37,,,,,
360,07/01/22 01:05:59 PM,77.1,8.38,,,,,
361,07/01/22 01:06:00 PM,77.1,8.38,,,,,
362,07/01/22 01:06:01 PM,77.1,8.38,,,,,
363,07/01/22 01:06:02 PM,77.1,8.38,,,,,
364,07/01/22 01:06:03 PM,77.1,8.38,,,,,
365,07/01/22 01:06:04 PM,77.1,8.37,,,,,
366,07/01/22 01:06:05 PM,77.1,8.37,,,,,
367,07/01/22 01:06:06 PM,77.1,8.37,,,,,
368,07/01/22 01:06:07 PM,77.1,8.38,,,,,
369,07/01/22 01:06:08 PM,77.1,8.37,,,,,
370,07/01/22 01:06:09 PM,77.1,8.37,,,,,
371,07/01/22 01:06:10 PM,77.1,8.38,,,,,
372,07/01/22 01:06:11 PM,77.0,8.38,,,,,
373,07/01/22 01:06:12 PM,77.1,8.37,,,,,
374,07/01/22 01:06:13 PM,77.1,8.38,,,,,
375,07/01/22 01:06:14 PM,77.1,8.38,,,,,
376,07/01/22 01:06:15 PM,77.1,8.38,,,,,
377,07/01/22 01:06:16 PM,77.1,8.38,,,,,
378,07/01/22 01:06:17 PM,77.0,8.38,,,,,
379,07/01/22 01:06:18 PM,77.1,8.37,,,,,
380,07/01/22 01:06:19 PM,77.1,8.38,,,,,
381,07/01/22 01:06:20 PM,77.0,8.38,,,,,
382,07/01/22 01:06:21 PM,77.0,8.38,,,,,
383,07/01/22 01:06:22 PM,77.0,8.37,,,,,
384,07/01/22 01:06:23 PM,77.1,8.38,,,,,
385,07/01/22 01:06:24 PM,77.0,8.37,,,,,
386,07/01/22 01:06:25 PM,77.1,8.38,,,,,
387,07/01/22 01:06:26 PM,77.1,8.38,,,,,
388,07/01/22 01:06:27 PM,77.1,8.38,,,,,
389,07/01/22 01:06:28 PM,77.1,8.37,,,,,
390,07/01/22 01:06:29 PM,77.0,8.38,,,,,
391,07/01/22 01:06:30 PM,77.1,8.37,,,,,
392,07/01/22 01:06:31 PM,77.0,8.38,,,,,
393,07/01/22 01:06:32 PM,77.1,8.38,,,,,
394,07/01/22 01:06:33 PM,77.1,8.37,,,,,
395,07/01/22 01:06:34 PM,77.0,8.37,,,,,
396,07/01/22 01:06:35 PM,77.1,8.37,,,,,
397,07/01/22 01:06:36 PM,77.0,8.38,,,,,
398,07/01/22 01:06:37 PM,77.0,8.38,,,,,
399,07/01/22 01:06:38 PM,77.1,8.38,,,,,
400,07/01/22 01:06:39 PM,77.0,8.38,,,,,
401,07/01/22 01:06:40 PM,77.1,8.37,,,,,
402,07/01/22 01:06:41 PM,77.1,8.38,,,,,
403,07/01/22 01:06:42 PM,77.0,8.38,,,,,
404,07/01/22 01:06:43 PM,77.1,8.38,,,,,
405,07/01/22 01:06:44 PM,77.0,8.38,,,,,
406,07/01/22 01:06:45 PM,77.0,8.38,,,,,
407,07/01/22 01:06:46 PM,77.0,8.38,,,,,
408,07/01/22 01:06:47 PM,77.0,8.38,,,,,
409,07/01/22 01:06:48 PM,76.9,8.38,,,,,
410,07/01/22 01:06:49 PM,77.0,8.38,,,,,
411,07/01/22 01:06:50 PM,76.9,8.37,,,,,
412,07/01/22 01:06:51 PM,76.9,8.37,,,,,
413,07/01/22 01:06:52 PM,77.0,8.38,,,,,
414,07/01/22 01:06:53 PM,77.0,8.38,,,,,
415,07/01/22 01:06:54 PM,77.1,8.38,,,,,
416,07/01/22 01:06:55 PM,77.1,8.38,,,,,
417,07/01/22 01:06:56 PM,76.9,8.38,,,,,
418,07/01/22 01:06:57 PM,76.9,8.38,,,,,
419,07/01/22 01:06:58 PM,76.9,8.38,,,,,
420,07/01/22 01:06:59 PM,76.9,8.38,,,,,
421,07/01/22 01:07:00 PM,76.9,8.38,,,,,
422,07/01/22 01:07:01 PM,76.9,8.38,,,,,
423,07/01/22 01:07:02 PM,76.9,8.38,,,,,
424,07/01/22 01:07:03 PM,76.9,8.37,,,,,
425,07/01/22 01:07:04 PM,76.9,8.38,,,,,
426,07/01/22 01:07:05 PM,76.9,8.38,,,,,
427,07/01/22 01:07:06 PM,76.9,8.38,,,,,
428,07/01/22 01:07:07 PM,76.9,8.38,,,,,
429,07/01/22 01:07:08 PM,76.9,8.38,,,,,
430,07/01/22 01:07:09 PM,76.9,8.37,,,,,
431,07/01/22 01:07:10 PM,76.9,8.38,,,,,
432,07/01/22 01:07:11 PM,76.9,8.38,,,,,
433,07/01/22 01:07:12 PM,76.9,8.38,,,,,
434,07/01/22 01:07:13 PM,77.0,8.39,,,,,
435,07/01/22 01:07:14 PM,77.0,8.38,,,,,
436,07/01/22 01:07:15 PM,76.9,8.37,,,,,
437,07/01/22 01:07:16 PM,76.9,8.38,,,,,
438,07/01/22 01:07:17 PM,76.8,8.38,,,,,
439,07/01/22 01:07:18 PM,76.9,8.38,,,,,
440,07/01/22 01:07:19 PM,76.9,8.38,,,,,
441,07/01/22 01:07:20 PM,76.8,8.38,,,,,
442,07/01/22 01:07:21 PM,76.8,8.38,,,,,
443,07/01/22 01:07:22 PM,76.8,8.38,,,,,
444,07/01/22 01:07:23 PM,76.8,8.38,,,,,
445,07/01/22 01:07:24 PM,76.8,8.39,,,,,
446,07/01/22 01:07:25 PM,76.8,8.37,,,,,
447,07/01/22 01:07:26 PM,76.8,8.38,,,,,
448,07/01/22 01:07:27 PM,76.8,8.38,,,,,
449,07/01/22 01:07:28 PM,76.8,8.38,,,,,
450,07/01/22 01:07:29 PM,76.8,8.38,,,,,
451,07/01/22 01:07:30 PM,76.8,8.38,,,,,
452,07/01/22 01:07:31 PM,76.8,8.38,,,,,
