"Plot Title: WL_03"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20028184, SEN S/N: 20028184)","Temp, °C (LGR S/N: 20028184, SEN S/N: 20028184)","Coupler Detached (LGR S/N: 20028184)","End Of File (LGR S/N: 20028184)"
49,10/21/21 01:30:00 AM,63.816,7.280,,
50,10/21/21 01:45:00 AM,63.804,7.280,,
51,10/21/21 02:00:00 AM,63.791,7.280,,
52,10/21/21 02:15:00 AM,63.766,7.280,,
53,10/21/21 02:30:00 AM,63.766,7.280,,
54,10/21/21 02:45:00 AM,63.753,7.280,,
55,10/21/21 03:00:00 AM,63.728,7.280,,
56,10/21/21 03:15:00 AM,63.740,7.280,,
57,10/21/21 03:30:00 AM,63.715,7.280,,
58,10/21/21 03:45:00 AM,63.715,7.280,,
59,10/21/21 04:00:00 AM,63.730,7.381,,
60,10/21/21 04:15:00 AM,63.705,7.381,,
61,10/21/21 04:30:00 AM,63.718,7.381,,
62,10/21/21 04:45:00 AM,63.743,7.381,,
63,10/21/21 05:00:00 AM,63.730,7.381,,
64,10/21/21 05:15:00 AM,63.718,7.381,,
65,10/21/21 05:30:00 AM,63.730,7.381,,
66,10/21/21 05:45:00 AM,63.743,7.381,,
67,10/21/21 06:00:00 AM,63.756,7.381,,
68,10/21/21 06:15:00 AM,63.768,7.381,,
69,10/21/21 06:30:00 AM,63.781,7.381,,
70,10/21/21 06:45:00 AM,63.781,7.381,,
71,10/21/21 07:00:00 AM,63.806,7.381,,
72,10/21/21 07:15:00 AM,63.819,7.381,,
73,10/21/21 07:30:00 AM,63.834,7.481,,
74,10/21/21 07:45:00 AM,63.849,7.582,,
75,10/21/21 08:00:00 AM,63.851,7.682,,
76,10/21/21 08:15:00 AM,63.866,7.782,,
77,10/21/21 08:30:00 AM,63.882,7.882,,
78,10/21/21 08:45:00 AM,63.884,7.983,,
79,10/21/21 09:00:00 AM,63.874,8.082,,
80,10/21/21 09:15:00 AM,63.889,8.182,,
81,10/21/21 09:30:00 AM,63.853,8.282,,
82,10/21/21 09:45:00 AM,63.846,8.481,,
83,10/21/21 10:00:00 AM,63.861,8.581,,
84,10/21/21 10:15:00 AM,63.848,8.581,,
85,10/21/21 10:30:00 AM,63.863,8.680,,
86,10/21/21 10:45:00 AM,63.850,8.680,,
87,10/21/21 11:00:00 AM,63.840,8.779,,
88,10/21/21 11:15:00 AM,63.813,8.680,,
89,10/21/21 11:30:00 AM,63.797,8.581,,
90,10/21/21 11:45:00 AM,63.797,8.581,,
91,10/21/21 12:00:00 PM,63.818,8.382,,
92,10/21/21 12:15:00 PM,63.820,8.481,,
93,10/21/21 12:30:00 PM,63.866,8.282,,
94,10/21/21 12:45:00 PM,63.952,8.182,,
95,10/21/21 01:00:00 PM,63.957,8.382,,
96,10/21/21 01:15:00 PM,63.932,8.382,,
97,10/21/21 01:30:00 PM,63.909,8.481,,
98,10/21/21 01:45:00 PM,63.886,8.581,,
99,10/21/21 02:00:00 PM,63.861,8.581,,
100,10/21/21 02:15:00 PM,63.863,8.680,,
101,10/21/21 02:30:00 PM,63.975,8.581,,
102,10/21/21 02:45:00 PM,64.121,8.382,,
103,10/21/21 03:00:00 PM,64.220,8.282,,
104,10/21/21 03:15:00 PM,64.266,8.082,,
105,10/21/21 03:30:00 PM,64.263,7.983,,
106,10/21/21 03:45:00 PM,64.251,7.983,,
107,10/21/21 04:00:00 PM,64.238,7.983,,
108,10/21/21 04:15:00 PM,64.238,7.983,,
109,10/21/21 04:30:00 PM,64.213,7.983,,
110,10/21/21 04:45:00 PM,64.213,7.983,,
111,10/21/21 05:00:00 PM,64.200,7.983,,
112,10/21/21 05:15:00 PM,64.238,7.983,,
113,10/21/21 05:30:00 PM,64.251,7.983,,
114,10/21/21 05:45:00 PM,64.263,7.983,,
115,10/21/21 06:00:00 PM,64.289,7.983,,
116,10/21/21 06:15:00 PM,64.299,7.882,,
117,10/21/21 06:30:00 PM,64.334,7.782,,
118,10/21/21 06:45:00 PM,64.408,7.682,,
119,10/21/21 07:00:00 PM,64.431,7.582,,
120,10/21/21 07:15:00 PM,64.481,7.582,,
121,10/21/21 07:30:00 PM,64.481,7.582,,
122,10/21/21 07:45:00 PM,64.532,7.582,,
123,10/21/21 08:00:00 PM,64.532,7.582,,
124,10/21/21 08:15:00 PM,64.529,7.481,,
125,10/21/21 08:30:00 PM,64.552,7.381,,
126,10/21/21 08:45:00 PM,64.537,7.280,,
127,10/21/21 09:00:00 PM,64.562,7.280,,
128,10/21/21 09:15:00 PM,64.547,7.179,,
129,10/21/21 09:30:00 PM,64.547,7.179,,
130,10/21/21 09:45:00 PM,64.509,7.179,,
131,10/21/21 10:00:00 PM,64.497,7.179,,
132,10/21/21 10:15:00 PM,64.456,7.079,,
133,10/21/21 10:30:00 PM,64.418,7.079,,
134,10/21/21 10:45:00 PM,64.429,6.978,,
135,10/21/21 11:00:00 PM,64.376,6.877,,
136,10/21/21 11:15:00 PM,64.338,6.877,,
137,10/21/21 11:30:00 PM,64.325,6.877,,
138,10/21/21 11:45:00 PM,64.300,6.877,,
139,10/22/21 12:00:00 AM,64.274,6.877,,
140,10/22/21 12:15:00 AM,64.274,6.877,,
141,10/22/21 12:30:00 AM,64.236,6.877,,
142,10/22/21 12:45:00 AM,64.198,6.877,,
143,10/22/21 01:00:00 AM,64.186,6.877,,
144,10/22/21 01:15:00 AM,64.123,6.877,,
145,10/22/21 01:30:00 AM,64.110,6.877,,
146,10/22/21 01:45:00 AM,64.095,6.775,,
147,10/22/21 02:00:00 AM,64.070,6.775,,
148,10/22/21 02:15:00 AM,64.044,6.775,,
149,10/22/21 02:30:00 AM,64.017,6.674,,
150,10/22/21 02:45:00 AM,64.042,6.674,,
151,10/22/21 03:00:00 AM,63.991,6.674,,
152,10/22/21 03:15:00 AM,63.966,6.674,,
153,10/22/21 03:30:00 AM,63.966,6.674,,
154,10/22/21 03:45:00 AM,63.926,6.573,,
155,10/22/21 04:00:00 AM,63.926,6.573,,
156,10/22/21 04:15:00 AM,63.898,6.471,,
157,10/22/21 04:30:00 AM,63.895,6.370,,
158,10/22/21 04:45:00 AM,63.893,6.268,,
159,10/22/21 05:00:00 AM,63.891,6.166,,
160,10/22/21 05:15:00 AM,63.901,6.064,,
161,10/22/21 05:30:00 AM,63.888,6.064,,
162,10/22/21 05:45:00 AM,63.873,5.962,,
163,10/22/21 06:00:00 AM,63.883,5.860,,
164,10/22/21 06:15:00 AM,63.883,5.860,,
165,10/22/21 06:30:00 AM,63.881,5.757,,
166,10/22/21 06:45:00 AM,63.881,5.757,,
167,10/22/21 07:00:00 AM,63.891,5.655,,
168,10/22/21 07:15:00 AM,63.891,5.655,,
169,10/22/21 07:30:00 AM,63.919,5.757,,
170,10/22/21 07:45:00 AM,63.909,5.860,,
171,10/22/21 08:00:00 AM,63.898,5.962,,
172,10/22/21 08:15:00 AM,63.891,6.166,,
173,10/22/21 08:30:00 AM,63.921,6.370,,
174,10/22/21 08:45:00 AM,63.915,6.674,,
175,10/22/21 09:00:00 AM,63.925,7.079,,
176,10/22/21 09:15:00 AM,63.912,7.582,,
177,10/22/21 09:30:00 AM,63.909,7.983,,
178,10/22/21 09:45:00 AM,63.917,8.282,,
179,10/22/21 10:00:00 AM,63.926,8.680,,
180,10/22/21 10:15:00 AM,63.888,9.176,,
181,10/22/21 10:30:00 AM,63.898,9.571,,
182,10/22/21 10:45:00 AM,63.895,9.965,,
183,10/22/21 11:00:00 AM,63.874,10.161,,
184,10/22/21 11:15:00 AM,63.867,10.357,,
185,10/22/21 11:30:00 AM,63.833,11.041,,
186,10/22/21 11:45:00 AM,63.836,11.139,,
187,10/22/21 12:00:00 PM,63.798,11.139,,
188,10/22/21 12:15:00 PM,63.775,11.236,,
189,10/22/21 12:30:00 PM,63.762,11.236,,
190,10/22/21 12:45:00 PM,63.727,11.334,,
191,10/22/21 01:00:00 PM,63.727,11.334,,
192,10/22/21 01:15:00 PM,63.701,11.334,,
193,10/22/21 01:30:00 PM,63.674,11.236,,
194,10/22/21 01:45:00 PM,63.658,11.139,,
195,10/22/21 02:00:00 PM,63.620,11.139,,
196,10/22/21 02:15:00 PM,63.567,11.041,,
197,10/22/21 02:30:00 PM,63.542,11.041,,
198,10/22/21 02:45:00 PM,63.552,10.944,,
199,10/22/21 03:00:00 PM,63.525,10.846,,
200,10/22/21 03:15:00 PM,63.522,10.748,,
201,10/22/21 03:30:00 PM,63.507,10.651,,
202,10/22/21 03:45:00 PM,63.517,10.553,,
203,10/22/21 04:00:00 PM,63.487,10.357,,
204,10/22/21 04:15:00 PM,63.485,10.259,,
205,10/22/21 04:30:00 PM,63.492,10.063,,
206,10/22/21 04:45:00 PM,63.503,9.965,,
207,10/22/21 05:00:00 PM,63.510,9.768,,
208,10/22/21 05:15:00 PM,63.521,9.669,,
209,10/22/21 05:30:00 PM,63.503,9.472,,
210,10/22/21 05:45:00 PM,63.501,9.373,,
211,10/22/21 06:00:00 PM,63.524,9.275,,
212,10/22/21 06:15:00 PM,63.521,9.176,,
213,10/22/21 06:30:00 PM,63.519,9.077,,
214,10/22/21 06:45:00 PM,63.516,8.978,,
215,10/22/21 07:00:00 PM,63.529,8.978,,
216,10/22/21 07:15:00 PM,63.527,8.879,,
217,10/22/21 07:30:00 PM,63.549,8.779,,
218,10/22/21 07:45:00 PM,63.549,8.779,,
219,10/22/21 08:00:00 PM,63.572,8.680,,
220,10/22/21 08:15:00 PM,63.572,8.680,,
221,10/22/21 08:30:00 PM,63.582,8.581,,
222,10/22/21 08:45:00 PM,63.582,8.581,,
223,10/22/21 09:00:00 PM,63.593,8.481,,
224,10/22/21 09:15:00 PM,63.605,8.481,,
225,10/22/21 09:30:00 PM,63.618,8.481,,
226,10/22/21 09:45:00 PM,63.616,8.382,,
227,10/22/21 10:00:00 PM,63.616,8.382,,
228,10/22/21 10:15:00 PM,63.600,8.282,,
229,10/22/21 10:30:00 PM,63.611,8.182,,
230,10/22/21 10:45:00 PM,63.611,8.182,,
231,10/22/21 11:00:00 PM,63.611,8.182,,
232,10/22/21 11:15:00 PM,63.611,8.182,,
233,10/22/21 11:30:00 PM,63.585,8.182,,
234,10/22/21 11:45:00 PM,63.560,8.182,,
235,10/23/21 12:00:00 AM,63.545,8.082,,
236,10/23/21 12:15:00 AM,63.530,7.983,,
237,10/23/21 12:30:00 AM,63.530,7.983,,
238,10/23/21 12:45:00 AM,63.515,7.882,,
239,10/23/21 01:00:00 AM,63.502,7.882,,
240,10/23/21 01:15:00 AM,63.490,7.882,,
241,10/23/21 01:30:00 AM,63.477,7.882,,
242,10/23/21 01:45:00 AM,63.464,7.882,,
243,10/23/21 02:00:00 AM,63.464,7.882,,
244,10/23/21 02:15:00 AM,63.464,7.882,,
245,10/23/21 02:30:00 AM,63.462,7.782,,
246,10/23/21 02:45:00 AM,63.449,7.782,,
247,10/23/21 03:00:00 AM,63.437,7.782,,
248,10/23/21 03:15:00 AM,63.437,7.782,,
249,10/23/21 03:30:00 AM,63.424,7.782,,
250,10/23/21 03:45:00 AM,63.411,7.782,,
251,10/23/21 04:00:00 AM,63.409,7.682,,
252,10/23/21 04:15:00 AM,63.409,7.682,,
253,10/23/21 04:30:00 AM,63.407,7.582,,
254,10/23/21 04:45:00 AM,63.417,7.481,,
255,10/23/21 05:00:00 AM,63.427,7.381,,
256,10/23/21 05:15:00 AM,63.425,7.280,,
257,10/23/21 05:30:00 AM,63.437,7.280,,
258,10/23/21 05:45:00 AM,63.452,7.381,,
259,10/23/21 06:00:00 AM,63.465,7.381,,
260,10/23/21 06:15:00 AM,63.465,7.381,,
261,10/23/21 06:30:00 AM,63.490,7.381,,
262,10/23/21 06:45:00 AM,63.490,7.381,,
263,10/23/21 07:00:00 AM,63.515,7.381,,
264,10/23/21 07:15:00 AM,63.518,7.481,,
265,10/23/21 07:30:00 AM,63.520,7.582,,
266,10/23/21 07:45:00 AM,63.548,7.682,,
267,10/23/21 08:00:00 AM,63.550,7.782,,
268,10/23/21 08:15:00 AM,63.563,7.782,,
269,10/23/21 08:30:00 AM,63.578,7.882,,
270,10/23/21 08:45:00 AM,63.581,7.983,,
271,10/23/21 09:00:00 AM,63.596,8.082,,
272,10/23/21 09:15:00 AM,63.588,8.282,,
273,10/23/21 09:30:00 AM,63.578,8.382,,
274,10/23/21 09:45:00 AM,63.572,8.680,,
275,10/23/21 10:00:00 AM,63.590,8.879,,
276,10/23/21 10:15:00 AM,63.584,9.176,,
277,10/23/21 10:30:00 AM,63.566,9.472,,
278,10/23/21 10:45:00 AM,63.563,9.866,,
279,10/23/21 11:00:00 AM,63.556,10.063,,
280,10/23/21 11:15:00 AM,63.550,10.357,,
281,10/23/21 11:30:00 AM,63.532,10.651,,
282,10/23/21 11:45:00 AM,63.527,10.455,,
283,10/23/21 12:00:00 PM,63.517,10.553,,
284,10/23/21 12:15:00 PM,63.505,10.553,,
285,10/23/21 12:30:00 PM,63.469,11.139,,
286,10/23/21 12:45:00 PM,63.463,11.916,,
287,10/23/21 01:00:00 PM,63.455,12.110,,
288,10/23/21 01:15:00 PM,63.430,11.625,,
289,10/23/21 01:30:00 PM,63.400,11.431,,
290,10/23/21 01:45:00 PM,63.370,11.236,,
291,10/23/21 02:00:00 PM,63.375,10.944,,
292,10/23/21 02:15:00 PM,63.370,10.748,,
293,10/23/21 02:30:00 PM,63.340,10.553,,
294,10/23/21 02:45:00 PM,63.325,10.455,,
295,10/23/21 03:00:00 PM,63.312,10.455,,
296,10/23/21 03:15:00 PM,63.315,10.553,,
297,10/23/21 03:30:00 PM,63.323,10.357,,
298,10/23/21 03:45:00 PM,63.305,10.161,,
299,10/23/21 04:00:00 PM,63.326,9.965,,
300,10/23/21 04:15:00 PM,63.346,9.768,,
301,10/23/21 04:30:00 PM,63.354,9.571,,
302,10/23/21 04:45:00 PM,63.385,9.275,,
303,10/23/21 05:00:00 PM,63.395,9.176,,
304,10/23/21 05:15:00 PM,63.415,8.978,,
305,10/23/21 05:30:00 PM,63.474,8.779,,
306,10/23/21 05:45:00 PM,63.537,8.779,,
307,10/23/21 06:00:00 PM,63.585,8.680,,
308,10/23/21 06:15:00 PM,63.646,8.581,,
309,10/23/21 06:30:00 PM,63.643,8.481,,
310,10/23/21 06:45:00 PM,63.643,8.481,,
311,10/23/21 07:00:00 PM,63.653,8.382,,
312,10/23/21 07:15:00 PM,63.653,8.382,,
313,10/23/21 07:30:00 PM,63.664,8.282,,
314,10/23/21 07:45:00 PM,63.702,8.282,,
315,10/23/21 08:00:00 PM,63.689,8.282,,
316,10/23/21 08:15:00 PM,63.702,8.282,,
317,10/23/21 08:30:00 PM,63.702,8.282,,
318,10/23/21 08:45:00 PM,63.724,8.182,,
319,10/23/21 09:00:00 PM,63.737,8.182,,
320,10/23/21 09:15:00 PM,63.750,8.182,,
321,10/23/21 09:30:00 PM,63.762,8.182,,
322,10/23/21 09:45:00 PM,63.775,8.182,,
323,10/23/21 10:00:00 PM,63.775,8.182,,
324,10/23/21 10:15:00 PM,63.762,8.182,,
325,10/23/21 10:30:00 PM,63.775,8.182,,
326,10/23/21 10:45:00 PM,63.773,8.082,,
327,10/23/21 11:00:00 PM,63.760,8.082,,
328,10/23/21 11:15:00 PM,63.770,7.983,,
329,10/23/21 11:30:00 PM,63.770,7.983,,
330,10/23/21 11:45:00 PM,63.742,7.882,,
331,10/24/21 12:00:00 AM,63.717,7.882,,
332,10/24/21 12:15:00 AM,63.705,7.882,,
333,10/24/21 12:30:00 AM,63.702,7.782,,
334,10/24/21 12:45:00 AM,63.674,7.682,,
335,10/24/21 01:00:00 AM,63.662,7.682,,
336,10/24/21 01:15:00 AM,63.647,7.582,,
337,10/24/21 01:30:00 AM,63.634,7.582,,
338,10/24/21 01:45:00 AM,63.632,7.481,,
339,10/24/21 02:00:00 AM,63.619,7.481,,
340,10/24/21 02:15:00 AM,63.604,7.381,,
341,10/24/21 02:30:00 AM,63.591,7.381,,
342,10/24/21 02:45:00 AM,63.589,7.280,,
343,10/24/21 03:00:00 AM,63.589,7.280,,
344,10/24/21 03:15:00 AM,63.576,7.280,,
345,10/24/21 03:30:00 AM,63.561,7.179,,
346,10/24/21 03:45:00 AM,63.574,7.179,,
347,10/24/21 04:00:00 AM,63.561,7.179,,
348,10/24/21 04:15:00 AM,63.571,7.079,,
349,10/24/21 04:30:00 AM,63.571,7.079,,
350,10/24/21 04:45:00 AM,63.556,6.978,,
351,10/24/21 05:00:00 AM,63.582,6.978,,
352,10/24/21 05:15:00 AM,63.569,6.978,,
353,10/24/21 05:30:00 AM,63.579,6.877,,
354,10/24/21 05:45:00 AM,63.579,6.877,,
355,10/24/21 06:00:00 AM,63.602,6.775,,
356,10/24/21 06:15:00 AM,63.589,6.775,,
357,10/24/21 06:30:00 AM,63.615,6.775,,
358,10/24/21 06:45:00 AM,63.627,6.775,,
359,10/24/21 07:00:00 AM,63.640,6.775,,
360,10/24/21 07:15:00 AM,63.642,6.877,,
361,10/24/21 07:30:00 AM,63.657,6.978,,
362,10/24/21 07:45:00 AM,63.685,7.079,,
363,10/24/21 08:00:00 AM,63.687,7.179,,
364,10/24/21 08:15:00 AM,63.703,7.280,,
365,10/24/21 08:30:00 AM,63.720,7.481,,
366,10/24/21 08:45:00 AM,63.697,7.582,,
367,10/24/21 09:00:00 AM,63.702,7.782,,
368,10/24/21 09:15:00 AM,63.707,7.983,,
369,10/24/21 09:30:00 AM,63.712,8.182,,
370,10/24/21 09:45:00 AM,63.704,8.382,,
371,10/24/21 10:00:00 AM,63.696,8.581,,
372,10/24/21 10:15:00 AM,63.701,8.779,,
373,10/24/21 10:30:00 AM,63.673,9.176,,
374,10/24/21 10:45:00 AM,63.672,9.669,,
375,10/24/21 11:00:00 AM,63.677,9.866,,
376,10/24/21 11:15:00 AM,63.680,9.965,,
377,10/24/21 11:30:00 AM,63.667,9.965,,
378,10/24/21 11:45:00 AM,63.654,9.965,,
379,10/24/21 12:00:00 PM,63.603,10.455,,
380,10/24/21 12:15:00 PM,63.608,11.139,,
381,10/24/21 12:30:00 PM,63.584,11.722,,
382,10/24/21 12:45:00 PM,63.569,12.110,,
383,10/24/21 01:00:00 PM,63.544,12.110,,
384,10/24/21 01:15:00 PM,63.544,11.625,,
385,10/24/21 01:30:00 PM,63.516,11.528,,
386,10/24/21 01:45:00 PM,63.501,11.431,,
387,10/24/21 02:00:00 PM,63.486,11.334,,
388,10/24/21 02:15:00 PM,63.484,11.236,,
389,10/24/21 02:30:00 PM,63.469,11.139,,
390,10/24/21 02:45:00 PM,63.451,10.944,,
391,10/24/21 03:00:00 PM,63.446,10.748,,
392,10/24/21 03:15:00 PM,63.454,10.553,,
393,10/24/21 03:30:00 PM,63.449,10.357,,
394,10/24/21 03:45:00 PM,63.429,10.063,,
395,10/24/21 04:00:00 PM,63.437,9.866,,
396,10/24/21 04:15:00 PM,63.435,9.768,,
397,10/24/21 04:30:00 PM,63.442,9.571,,
398,10/24/21 04:45:00 PM,63.453,9.472,,
399,10/24/21 05:00:00 PM,63.450,9.373,,
400,10/24/21 05:15:00 PM,63.460,9.275,,
401,10/24/21 05:30:00 PM,63.458,9.176,,
402,10/24/21 05:45:00 PM,63.481,9.077,,
403,10/24/21 06:00:00 PM,63.491,8.978,,
404,10/24/21 06:15:00 PM,63.501,8.879,,
405,10/24/21 06:30:00 PM,63.524,8.779,,
406,10/24/21 06:45:00 PM,63.549,8.779,,
407,10/24/21 07:00:00 PM,63.572,8.680,,
408,10/24/21 07:15:00 PM,63.608,8.581,,
409,10/24/21 07:30:00 PM,63.656,8.481,,
410,10/24/21 07:45:00 PM,63.691,8.382,,
411,10/24/21 08:00:00 PM,63.702,8.282,,
412,10/24/21 08:15:00 PM,63.702,8.282,,
413,10/24/21 08:30:00 PM,63.724,8.182,,
414,10/24/21 08:45:00 PM,63.712,8.182,,
415,10/24/21 09:00:00 PM,63.709,8.082,,
416,10/24/21 09:15:00 PM,63.732,7.983,,
417,10/24/21 09:30:00 PM,63.705,7.882,,
418,10/24/21 09:45:00 PM,63.705,7.882,,
419,10/24/21 10:00:00 PM,63.702,7.782,,
420,10/24/21 10:15:00 PM,63.702,7.782,,
421,10/24/21 10:30:00 PM,63.715,7.782,,
422,10/24/21 10:45:00 PM,63.715,7.782,,
423,10/24/21 11:00:00 PM,63.689,7.782,,
424,10/24/21 11:15:00 PM,63.677,7.782,,
425,10/24/21 11:30:00 PM,63.662,7.682,,
426,10/24/21 11:45:00 PM,63.636,7.682,,
427,10/25/21 12:00:00 AM,63.662,7.682,,
428,10/25/21 12:15:00 AM,63.662,7.682,,
429,10/25/21 12:30:00 AM,63.649,7.682,,
430,10/25/21 12:45:00 AM,63.636,7.682,,
431,10/25/21 01:00:00 AM,63.624,7.682,,
432,10/25/21 01:15:00 AM,63.624,7.682,,
433,10/25/21 01:30:00 AM,63.611,7.682,,
434,10/25/21 01:45:00 AM,63.611,7.682,,
435,10/25/21 02:00:00 AM,63.634,7.582,,
436,10/25/21 02:15:00 AM,63.659,7.582,,
437,10/25/21 02:30:00 AM,63.710,7.582,,
438,10/25/21 02:45:00 AM,63.748,7.582,,
439,10/25/21 03:00:00 AM,63.760,7.582,,
440,10/25/21 03:15:00 AM,63.760,7.582,,
441,10/25/21 03:30:00 AM,63.697,7.582,,
442,10/25/21 03:45:00 AM,63.710,7.582,,
443,10/25/21 04:00:00 AM,63.723,7.582,,
444,10/25/21 04:15:00 AM,63.720,7.481,,
445,10/25/21 04:30:00 AM,63.733,7.481,,
446,10/25/21 04:45:00 AM,63.730,7.381,,
447,10/25/21 05:00:00 AM,63.743,7.381,,
448,10/25/21 05:15:00 AM,63.756,7.381,,
449,10/25/21 05:30:00 AM,63.756,7.381,,
450,10/25/21 05:45:00 AM,63.768,7.381,,
451,10/25/21 06:00:00 AM,63.766,7.280,,
452,10/25/21 06:15:00 AM,63.766,7.280,,
453,10/25/21 06:30:00 AM,63.791,7.280,,
454,10/25/21 06:45:00 AM,63.778,7.280,,
455,10/25/21 07:00:00 AM,63.766,7.280,,
456,10/25/21 07:15:00 AM,63.766,7.280,,
457,10/25/21 07:30:00 AM,63.781,7.381,,
458,10/25/21 07:45:00 AM,63.796,7.481,,
459,10/25/21 08:00:00 AM,63.798,7.582,,
460,10/25/21 08:15:00 AM,63.801,7.682,,
461,10/25/21 08:30:00 AM,63.813,7.682,,
462,10/25/21 08:45:00 AM,63.831,7.882,,
463,10/25/21 09:00:00 AM,63.821,7.983,,
464,10/25/21 09:15:00 AM,63.841,8.282,,
465,10/25/21 09:30:00 AM,63.831,8.382,,
466,10/25/21 09:45:00 AM,63.835,8.581,,
467,10/25/21 10:00:00 AM,63.838,8.680,,
468,10/25/21 10:15:00 AM,63.817,8.879,,
469,10/25/21 10:30:00 AM,63.833,8.978,,
470,10/25/21 10:45:00 AM,63.825,9.176,,
471,10/25/21 11:00:00 AM,63.787,9.176,,
472,10/25/21 11:15:00 AM,63.799,9.176,,
473,10/25/21 11:30:00 AM,63.797,9.077,,
474,10/25/21 11:45:00 AM,63.787,9.176,,
475,10/25/21 12:00:00 PM,63.789,9.275,,
476,10/25/21 12:15:00 PM,63.802,9.275,,
477,10/25/21 12:30:00 PM,63.787,9.176,,
478,10/25/21 12:45:00 PM,63.751,9.275,,
479,10/25/21 01:00:00 PM,63.721,9.571,,
480,10/25/21 01:15:00 PM,63.713,9.768,,
481,10/25/21 01:30:00 PM,63.690,9.866,,
482,10/25/21 01:45:00 PM,63.688,9.768,,
483,10/25/21 02:00:00 PM,63.685,9.669,,
484,10/25/21 02:15:00 PM,63.744,9.472,,
485,10/25/21 02:30:00 PM,63.807,9.472,,
486,10/25/21 02:45:00 PM,63.845,9.472,,
487,10/25/21 03:00:00 PM,63.827,9.275,,
488,10/25/21 03:15:00 PM,63.825,9.176,,
489,10/25/21 03:30:00 PM,63.761,9.176,,
490,10/25/21 03:45:00 PM,63.777,9.275,,
491,10/25/21 04:00:00 PM,63.789,9.275,,
492,10/25/21 04:15:00 PM,63.789,9.275,,
493,10/25/21 04:30:00 PM,63.802,9.275,,
494,10/25/21 04:45:00 PM,63.802,9.275,,
495,10/25/21 05:00:00 PM,63.812,9.176,,
496,10/25/21 05:15:00 PM,63.848,9.077,,
497,10/25/21 05:30:00 PM,63.858,8.978,,
498,10/25/21 05:45:00 PM,63.855,8.879,,
499,10/25/21 06:00:00 PM,63.840,8.779,,
500,10/25/21 06:15:00 PM,63.853,8.779,,
501,10/25/21 06:30:00 PM,63.825,8.680,,
502,10/25/21 06:45:00 PM,63.850,8.680,,
503,10/25/21 07:00:00 PM,63.848,8.581,,
504,10/25/21 07:15:00 PM,63.861,8.581,,
505,10/25/21 07:30:00 PM,63.871,8.481,,
506,10/25/21 07:45:00 PM,63.909,8.481,,
507,10/25/21 08:00:00 PM,63.906,8.382,,
508,10/25/21 08:15:00 PM,63.919,8.382,,
