"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20974616, SEN S/N: 20974616)","Temp, °C (LGR S/N: 20974616, SEN S/N: 20974616)"
7/15/22 9:20,3.4,14.98
7/15/22 9:20,1.9,14.98
7/15/22 9:20,3.4,14.99
7/15/22 9:20,1.9,15
7/15/22 9:20,3.4,15
7/15/22 9:20,3.4,15
7/15/22 9:20,1.9,15
7/15/22 9:20,1.9,15
7/15/22 9:20,1.9,15
7/15/22 9:20,1.9,15
7/15/22 9:20,3.4,15.01
7/15/22 9:20,1.9,15
7/15/22 9:20,1.9,15.03
7/15/22 9:20,1.9,15.03
7/15/22 9:20,1.9,15.03
7/15/22 9:20,3.4,15.03
7/15/22 9:20,1.9,15.04
7/15/22 9:20,1.8,15.04
7/15/22 9:20,1.8,15.04
7/15/22 9:20,1.9,15.04
7/15/22 9:20,1.9,15.04
7/15/22 9:20,1.9,15.04
7/15/22 9:21,1.8,15.04
7/15/22 9:21,1.9,15.04
7/15/22 9:21,1.9,15.04
7/15/22 9:21,3.4,15.04
7/15/22 9:21,1.8,15.03
7/15/22 9:21,1.9,15.03
7/15/22 9:21,1.9,15.03
7/15/22 9:21,3.4,15.03
7/15/22 9:21,1.9,15.03
7/15/22 9:21,1.9,15.01
7/15/22 9:21,1.8,15.01
7/15/22 9:21,1.9,15.01
7/15/22 9:21,3.4,15.03
7/15/22 9:21,1.9,15.04
7/15/22 9:21,1.9,15.04
7/15/22 9:21,1.8,15.04
7/15/22 9:21,3.4,15.05
7/15/22 9:21,1.9,15.06
7/15/22 9:21,3.4,15.07
7/15/22 9:21,1.9,15.09
7/15/22 9:21,1.9,15.09
7/15/22 9:21,3.7,15.1
7/15/22 9:21,1.8,15.11
7/15/22 9:21,3.4,15.11
7/15/22 9:21,1.9,15.11
7/15/22 9:21,3.7,15.12
7/15/22 9:21,1.9,15.12
7/15/22 9:21,3.7,15.13
7/15/22 9:21,3.4,15.13
7/15/22 9:21,1.9,15.13
7/15/22 9:21,1.9,15.13
7/15/22 9:21,1.8,15.15
7/15/22 9:21,3.7,15.16
7/15/22 9:21,3.7,15.16
7/15/22 9:21,1.9,15.17
7/15/22 9:21,3.4,15.17
7/15/22 9:21,1.9,15.16
7/15/22 9:21,1.9,15.17
7/15/22 9:21,1.9,15.17
7/15/22 9:21,1.9,15.18
7/15/22 9:21,3.4,15.18
7/15/22 9:21,3.4,15.2
7/15/22 9:21,1.9,15.2
7/15/22 9:21,1.9,15.21
7/15/22 9:21,1.9,15.21
7/15/22 9:21,1.9,15.21
7/15/22 9:21,3.7,15.21
7/15/22 9:21,1.8,15.21
7/15/22 9:21,3.7,15.21
7/15/22 9:21,1.8,15.21
7/15/22 9:21,1.9,15.21
7/15/22 9:21,1.9,15.22
7/15/22 9:21,3.4,15.21
7/15/22 9:21,3.7,15.21
7/15/22 9:21,1.8,15.22
7/15/22 9:21,3.7,15.22
7/15/22 9:21,1.9,15.22
7/15/22 9:21,3.7,15.22
7/15/22 9:21,1.9,15.22
7/15/22 9:21,1.9,15.22
7/15/22 9:22,1.9,15.22
7/15/22 9:22,1.8,15.22
7/15/22 9:22,1.9,15.23
7/15/22 9:22,3.4,15.24
7/15/22 9:22,3.4,15.24
7/15/22 9:22,1.9,15.26
7/15/22 9:22,3.4,15.26
7/15/22 9:22,1.9,15.24
7/15/22 9:22,3.4,15.26
7/15/22 9:22,3.4,15.26
7/15/22 9:22,3.4,15.24
7/15/22 9:22,3.4,15.26
7/15/22 9:22,3.4,15.27
7/15/22 9:22,1.8,15.27
7/15/22 9:22,3.4,15.27
7/15/22 9:22,3.4,15.26
7/15/22 9:22,1.9,15.27
7/15/22 9:22,1.9,15.27
7/15/22 9:22,1.9,15.27
7/15/22 9:22,1.8,15.27
7/15/22 9:22,1.9,15.28
7/15/22 9:22,1.9,15.28
7/15/22 9:22,1.9,15.28
7/15/22 9:22,1.8,15.28
7/15/22 9:22,3.4,15.29
7/15/22 9:22,1.8,15.29
7/15/22 9:22,1.9,15.3
7/15/22 9:22,3.4,15.32
7/15/22 9:22,3.4,15.32
7/15/22 9:22,3.4,15.33
7/15/22 9:22,1.9,15.33
7/15/22 9:22,1.9,15.33
7/15/22 9:22,3.4,15.34
7/15/22 9:22,1.9,15.33
7/15/22 9:22,3.4,15.34
7/15/22 9:22,3.4,15.33
7/15/22 9:22,1.9,15.33
7/15/22 9:22,3.4,15.33
7/15/22 9:22,1.9,15.32
7/15/22 9:22,1.8,15.32
7/15/22 9:22,3.4,15.33
7/15/22 9:22,3.4,15.32
7/15/22 9:22,3.4,15.33
7/15/22 9:22,3.4,15.34
7/15/22 9:22,1.9,15.33
7/15/22 9:22,3.7,15.34
7/15/22 9:22,1.9,15.35
7/15/22 9:22,1.9,15.34
7/15/22 9:22,3.4,15.34
7/15/22 9:22,1.9,15.35
7/15/22 9:22,3.4,15.37
7/15/22 9:22,3.4,15.37
7/15/22 9:22,3.7,15.38
7/15/22 9:22,3.4,15.38
7/15/22 9:22,1.8,15.39
7/15/22 9:22,3.4,15.39
7/15/22 9:22,1.9,15.4
7/15/22 9:22,1.8,15.4
7/15/22 9:22,1.8,15.4
7/15/22 9:22,3.4,15.4
7/15/22 9:23,1.8,15.41
7/15/22 9:23,1.9,15.43
7/15/22 9:23,3.4,15.44
7/15/22 9:23,3.4,15.43
7/15/22 9:23,3.4,15.43
7/15/22 9:23,3.4,15.44
7/15/22 9:23,1.9,15.44
7/15/22 9:23,1.9,15.45
7/15/22 9:23,3.7,15.44
7/15/22 9:23,3.7,15.44
7/15/22 9:23,1.8,15.43
7/15/22 9:23,3.4,15.43
7/15/22 9:23,1.9,15.41
7/15/22 9:23,1.8,15.4
7/15/22 9:23,3.4,15.4
7/15/22 9:23,3.4,15.4
7/15/22 9:23,1.8,15.4
7/15/22 9:23,3.4,15.38
7/15/22 9:23,1.8,15.39
7/15/22 9:23,1.8,15.38
7/15/22 9:23,3.4,15.39
7/15/22 9:23,3.4,15.38
7/15/22 9:23,1.9,15.39
7/15/22 9:23,1.9,15.4
7/15/22 9:23,3.7,15.4
7/15/22 9:23,1.9,15.4
7/15/22 9:23,1.9,15.4
7/15/22 9:23,3.4,15.4
7/15/22 9:23,1.9,15.4
7/15/22 9:23,1.9,15.41
7/15/22 9:23,1.9,15.41
7/15/22 9:23,1.8,15.41
7/15/22 9:23,3.4,15.43
7/15/22 9:23,1.8,15.44
7/15/22 9:23,3.4,15.44
7/15/22 9:23,1.8,15.44
7/15/22 9:23,3.4,15.45
7/15/22 9:23,1.9,15.45
7/15/22 9:23,3.4,15.46
7/15/22 9:23,1.9,15.47
7/15/22 9:23,1.8,15.49
7/15/22 9:23,1.9,15.49
7/15/22 9:23,1.9,15.5
7/15/22 9:23,1.9,15.51
7/15/22 9:23,3.4,15.5
7/15/22 9:23,1.9,15.5
7/15/22 9:23,3.4,15.5
7/15/22 9:23,1.8,15.5
7/15/22 9:23,1.9,15.51
7/15/22 9:23,1.8,15.51
7/15/22 9:23,1.9,15.52
7/15/22 9:23,1.9,15.52
7/15/22 9:23,1.9,15.52
7/15/22 9:23,3.4,15.52
7/15/22 9:23,1.9,15.54
7/15/22 9:23,3.7,15.54
7/15/22 9:23,3.4,15.54
7/15/22 9:23,3.7,15.54
7/15/22 9:23,1.9,15.54
7/15/22 9:23,1.8,15.52
7/15/22 9:24,3.7,15.54
7/15/22 9:24,1.8,15.54
7/15/22 9:24,1.9,15.54
7/15/22 9:24,1.9,15.54
7/15/22 9:24,1.9,15.52
7/15/22 9:24,1.9,15.52
7/15/22 9:24,3.4,15.52
7/15/22 9:24,3.4,15.52
7/15/22 9:24,3.4,15.52
7/15/22 9:24,1.9,15.52
7/15/22 9:24,1.9,15.52
7/15/22 9:24,1.8,15.52
7/15/22 9:24,1.8,15.52
7/15/22 9:24,3.7,15.54
7/15/22 9:24,3.4,15.54
7/15/22 9:24,1.9,15.55
7/15/22 9:24,3.4,15.55
7/15/22 9:24,1.8,15.54
7/15/22 9:24,3.4,15.54
7/15/22 9:24,3.7,15.54
7/15/22 9:24,3.4,15.54
7/15/22 9:24,3.4,15.54
7/15/22 9:24,1.9,15.54
7/15/22 9:24,1.9,15.54
7/15/22 9:24,3.7,15.52
7/15/22 9:24,1.9,15.52
7/15/22 9:24,1.8,15.52
7/15/22 9:24,1.9,15.52
7/15/22 9:24,3.4,15.54
7/15/22 9:24,1.8,15.52
7/15/22 9:24,3.7,15.52
7/15/22 9:24,1.9,15.52
7/15/22 9:24,3.4,15.54
7/15/22 9:24,1.8,15.56
7/15/22 9:24,3.4,15.56
7/15/22 9:24,3.4,15.56
7/15/22 9:24,3.7,15.55
7/15/22 9:24,1.9,15.56
7/15/22 9:24,1.9,15.54
7/15/22 9:24,3.7,15.54
7/15/22 9:24,1.9,15.55
7/15/22 9:24,1.9,15.55
7/15/22 9:24,1.9,15.54
7/15/22 9:24,3.4,15.55
7/15/22 9:24,1.8,15.55
7/15/22 9:24,3.4,15.56
7/15/22 9:24,1.9,15.56
7/15/22 9:24,1.9,15.55
7/15/22 9:24,1.8,15.55
7/15/22 9:24,1.8,15.55
7/15/22 9:24,3.7,15.56
7/15/22 9:24,1.8,15.55
7/15/22 9:24,3.4,15.56
7/15/22 9:24,1.8,15.56
7/15/22 9:24,1.9,15.56
7/15/22 9:24,1.9,15.56
7/15/22 9:24,3.4,15.57
7/15/22 9:24,1.9,15.56
7/15/22 9:24,1.8,15.57
7/15/22 9:24,1.9,15.56
7/15/22 9:25,1.9,15.57
7/15/22 9:25,1.9,15.58
7/15/22 9:25,3.4,15.58
7/15/22 9:25,3.4,15.58
7/15/22 9:25,1.9,15.6
7/15/22 9:25,3.4,15.62
7/15/22 9:25,1.9,15.62
7/15/22 9:25,3.4,15.62
7/15/22 9:25,1.9,15.63
7/15/22 9:25,3.7,15.63
7/15/22 9:25,3.4,15.63
7/15/22 9:25,3.4,15.64
7/15/22 9:25,1.9,15.63
7/15/22 9:25,1.8,15.64
7/15/22 9:25,3.4,15.64
7/15/22 9:25,3.7,15.64
7/15/22 9:25,1.9,15.66
7/15/22 9:25,1.9,15.66
7/15/22 9:25,1.9,15.67
7/15/22 9:25,1.9,15.67
7/15/22 9:25,1.8,15.67
7/15/22 9:25,1.9,15.67
7/15/22 9:25,3.4,15.68
7/15/22 9:25,3.4,15.68
7/15/22 9:25,1.9,15.68
7/15/22 9:25,3.4,15.68
7/15/22 9:25,3.7,15.68
7/15/22 9:25,1.8,15.68
7/15/22 9:25,1.9,15.68
7/15/22 9:25,1.9,15.68
7/15/22 9:25,1.9,15.69
7/15/22 9:25,1.8,15.69
7/15/22 9:25,3.4,15.69
7/15/22 9:25,1.9,15.68
7/15/22 9:25,1.9,15.69
7/15/22 9:25,3.4,15.71
7/15/22 9:25,3.4,15.69
7/15/22 9:25,3.7,15.71
7/15/22 9:25,1.9,15.71
7/15/22 9:25,3.4,15.71
7/15/22 9:25,3.4,15.72
7/15/22 9:25,1.9,15.72
7/15/22 9:25,1.9,15.72
7/15/22 9:25,1.9,15.73
7/15/22 9:25,1.9,15.74
7/15/22 9:25,3.7,15.74
7/15/22 9:25,1.9,15.75
7/15/22 9:25,3.4,15.75
7/15/22 9:25,1.9,15.77
7/15/22 9:25,3.7,15.77
7/15/22 9:25,3.4,15.77
7/15/22 9:25,1.9,15.77
7/15/22 9:25,3.4,15.77
7/15/22 9:25,1.8,15.78
7/15/22 9:25,3.7,15.77
7/15/22 9:25,1.9,15.77
7/15/22 9:25,3.4,15.75
7/15/22 9:25,3.4,15.75
7/15/22 9:25,3.7,15.77
7/15/22 9:25,3.7,15.77
7/15/22 9:26,1.9,15.75
7/15/22 9:26,3.4,15.75
7/15/22 9:26,3.7,15.77
7/15/22 9:26,1.8,15.77
7/15/22 9:26,1.9,15.77
7/15/22 9:26,1.9,15.77
7/15/22 9:26,1.9,15.77
7/15/22 9:26,3.4,15.78
7/15/22 9:26,1.8,15.78
7/15/22 9:26,1.9,15.78
7/15/22 9:26,3.4,15.78
7/15/22 9:26,1.9,15.79
7/15/22 9:26,1.9,15.79
7/15/22 9:26,1.9,15.8
7/15/22 9:26,3.4,15.81
7/15/22 9:26,3.4,15.81
7/15/22 9:26,1.9,15.81
7/15/22 9:26,1.9,15.83
7/15/22 9:26,1.9,15.84
7/15/22 9:26,1.9,15.85
7/15/22 9:26,3.4,15.85
7/15/22 9:26,1.9,15.86
7/15/22 9:26,1.9,15.88
7/15/22 9:26,1.8,15.88
7/15/22 9:26,3.7,15.88
7/15/22 9:26,1.9,15.88
7/15/22 9:26,1.9,15.89
7/15/22 9:26,3.7,15.89
7/15/22 9:26,1.8,15.89
7/15/22 9:26,1.8,15.89
7/15/22 9:26,1.3,15.9
7/15/22 9:26,3.4,15.9
7/15/22 9:26,3.4,15.91
7/15/22 9:26,3.4,15.92
7/15/22 9:26,3.7,15.92
7/15/22 9:26,3.4,15.92
7/15/22 9:26,3.4,15.94
7/15/22 9:26,1.9,15.95
7/15/22 9:26,3.4,15.94
7/15/22 9:26,1.9,15.95
7/15/22 9:26,3.4,15.95
7/15/22 9:26,1.9,15.96
7/15/22 9:26,3.4,15.96
7/15/22 9:26,1.9,15.95
7/15/22 9:26,1.8,15.96
7/15/22 9:26,1.9,15.96
7/15/22 9:26,3.4,15.98
7/15/22 9:26,1.8,15.97
7/15/22 9:26,1.9,15.98
7/15/22 9:26,3.4,15.98
7/15/22 9:26,3.4,15.98
7/15/22 9:26,1.9,15.98
7/15/22 9:26,1.8,16
7/15/22 9:26,3.4,16
7/15/22 9:26,1.9,16
7/15/22 9:26,3.7,16
7/15/22 9:26,1.9,16.01
7/15/22 9:26,1.9,16.01
7/15/22 9:26,1.9,16.02
7/15/22 9:26,3.4,16.02
7/15/22 9:27,1.9,16.03
7/15/22 9:27,3.7,16.05
7/15/22 9:27,1.9,16.05
7/15/22 9:27,1.9,16.06
7/15/22 9:27,3.4,16.06
7/15/22 9:27,1.9,16.05
7/15/22 9:27,3.4,16.06
7/15/22 9:27,3.7,16.07
7/15/22 9:27,3.7,16.06
7/15/22 9:27,1.8,16.06
7/15/22 9:27,3.4,16.07
7/15/22 9:27,1.9,16.07
7/15/22 9:27,1.8,16.08
7/15/22 9:27,3.4,16.09
7/15/22 9:27,1.9,16.09
7/15/22 9:27,1.8,16.11
7/15/22 9:27,1.8,16.11
7/15/22 9:27,1.9,16.12
7/15/22 9:27,1.9,16.12
7/15/22 9:27,3.4,16.13
7/15/22 9:27,1.9,16.13
7/15/22 9:27,1.9,16.13
7/15/22 9:27,3.7,16.13
7/15/22 9:27,3.4,16.13
7/15/22 9:27,1.9,16.13
7/15/22 9:27,3.4,16.14
7/15/22 9:27,1.9,16.14
7/15/22 9:27,3.4,16.14
7/15/22 9:27,1.9,16.14
7/15/22 9:27,1.9,16.14
7/15/22 9:27,3.4,16.14
7/15/22 9:27,3.7,16.14
7/15/22 9:27,3.7,16.14
7/15/22 9:27,3.4,16.14
7/15/22 9:27,1.8,16.14
7/15/22 9:27,3.4,16.14
7/15/22 9:27,1.9,16.13
7/15/22 9:27,1.9,16.14
7/15/22 9:27,3.4,16.14
7/15/22 9:27,3.4,16.14
7/15/22 9:27,1.9,16.15
7/15/22 9:27,1.9,16.15
7/15/22 9:27,1.8,16.15
7/15/22 9:27,1.9,16.17
7/15/22 9:27,1.9,16.17
7/15/22 9:27,3.4,16.17
7/15/22 9:27,3.4,16.18
7/15/22 9:27,1.9,16.17
7/15/22 9:27,1.8,16.18
7/15/22 9:27,3.4,16.19
7/15/22 9:27,1.8,16.2
7/15/22 9:27,3.7,16.2
7/15/22 9:27,3.4,16.23
7/15/22 9:27,1.9,16.23
7/15/22 9:27,3.4,16.23
7/15/22 9:27,1.8,16.23
7/15/22 9:27,3.7,16.24
7/15/22 9:27,1.9,16.24
7/15/22 9:27,1.8,16.25
7/15/22 9:27,3.7,16.26
7/15/22 9:28,3.7,16.26
7/15/22 9:28,3.4,16.26
7/15/22 9:28,1.9,16.26
7/15/22 9:28,1.9,16.28
7/15/22 9:28,1.9,16.28
7/15/22 9:28,3.7,16.28
7/15/22 9:28,1.9,16.29
7/15/22 9:28,1.9,16.29
7/15/22 9:28,3.4,16.29
7/15/22 9:28,1.9,16.3
7/15/22 9:28,1.9,16.3
7/15/22 9:28,1.9,16.29
7/15/22 9:28,3.4,16.3
7/15/22 9:28,3.7,16.3
7/15/22 9:28,1.9,16.29
7/15/22 9:28,1.8,16.3
7/15/22 9:28,3.4,16.31
7/15/22 9:28,3.7,16.32
7/15/22 9:28,1.8,16.34
7/15/22 9:28,3.7,16.34
7/15/22 9:28,3.4,16.35
7/15/22 9:28,1.9,16.35
7/15/22 9:28,1.9,16.35
7/15/22 9:28,1.8,16.36
7/15/22 9:28,1.9,16.36
7/15/22 9:28,3.7,16.37
7/15/22 9:28,1.8,16.37
7/15/22 9:28,3.4,16.37
7/15/22 9:28,3.7,16.37
7/15/22 9:28,3.4,16.39
7/15/22 9:28,1.9,16.39
7/15/22 9:28,3.4,16.4
7/15/22 9:28,3.7,16.41
7/15/22 9:28,3.4,16.4
7/15/22 9:28,3.4,16.41
7/15/22 9:28,3.4,16.41
7/15/22 9:28,1.9,16.42
7/15/22 9:28,1.9,16.43
7/15/22 9:28,1.9,16.42
7/15/22 9:28,1.9,16.42
7/15/22 9:28,3.4,16.42
7/15/22 9:28,1.9,16.42
7/15/22 9:28,3.7,16.41
7/15/22 9:28,1.9,16.42
7/15/22 9:28,1.9,16.42
7/15/22 9:28,3.4,16.43
7/15/22 9:28,1.8,16.43
7/15/22 9:28,3.4,16.43
7/15/22 9:28,3.4,16.43
7/15/22 9:28,1.9,16.43
7/15/22 9:28,1.9,16.43
7/15/22 9:28,1.9,16.45
7/15/22 9:28,1.8,16.43
7/15/22 9:28,3.7,16.45
7/15/22 9:28,1.9,16.45
7/15/22 9:28,3.4,16.46
7/15/22 9:28,3.7,16.46
7/15/22 9:28,3.7,16.46
7/15/22 9:28,1.8,16.46
7/15/22 9:28,3.7,16.46
7/15/22 9:29,1.9,16.46
7/15/22 9:29,1.9,16.47
7/15/22 9:29,1.9,16.46
7/15/22 9:29,1.9,16.46
7/15/22 9:29,3.4,16.46
7/15/22 9:29,1.9,16.46
7/15/22 9:29,3.4,16.47
7/15/22 9:29,3.4,16.47
7/15/22 9:29,1.9,16.47
7/15/22 9:29,3.7,16.48
7/15/22 9:29,3.4,16.48
7/15/22 9:29,3.7,16.48
7/15/22 9:29,3.4,16.47
7/15/22 9:29,3.4,16.47
7/15/22 9:29,1.9,16.48
7/15/22 9:29,3.4,16.47
7/15/22 9:29,3.4,16.47
7/15/22 9:29,1.9,16.48
7/15/22 9:29,1.9,16.48
7/15/22 9:29,1.8,16.48
7/15/22 9:29,1.9,16.48
7/15/22 9:29,3.4,16.48
7/15/22 9:29,3.7,16.49
7/15/22 9:29,1.8,16.49
7/15/22 9:29,1.9,16.49
7/15/22 9:29,1.9,16.49
7/15/22 9:29,1.9,16.51
7/15/22 9:29,1.9,16.49
7/15/22 9:29,1.9,16.51
7/15/22 9:29,3.4,16.53
7/15/22 9:29,1.8,16.53
7/15/22 9:29,1.9,16.53
7/15/22 9:29,1.8,16.53
7/15/22 9:29,1.9,16.53
7/15/22 9:29,3.4,16.54
7/15/22 9:29,1.9,16.53
7/15/22 9:29,1.8,16.54
7/15/22 9:29,3.4,16.54
7/15/22 9:29,1.9,16.54
7/15/22 9:29,1.9,16.54
7/15/22 9:29,1.9,16.54
7/15/22 9:29,3.4,16.54
7/15/22 9:29,1.8,16.54
7/15/22 9:29,3.4,16.54
7/15/22 9:29,1.9,16.54
7/15/22 9:29,1.9,16.54
7/15/22 9:29,3.4,16.53
7/15/22 9:29,1.9,16.54
7/15/22 9:29,3.4,16.53
7/15/22 9:29,1.9,16.52
7/15/22 9:29,1.9,16.51
7/15/22 9:29,3.7,16.51
7/15/22 9:29,1.9,16.53
7/15/22 9:29,1.8,16.51
7/15/22 9:29,1.9,16.53
7/15/22 9:29,1.9,16.49
7/15/22 9:29,1.9,16.51
7/15/22 9:29,1.8,16.51
7/15/22 9:29,1.9,16.51
7/15/22 9:29,3.4,16.52
7/15/22 9:30,1.9,16.51
7/15/22 9:30,1.8,16.52
7/15/22 9:30,3.4,16.52
7/15/22 9:30,3.4,16.52
7/15/22 9:30,3.4,16.52
7/15/22 9:30,1.9,16.53
7/15/22 9:30,1.8,16.52
7/15/22 9:30,3.4,16.53
7/15/22 9:30,1.9,16.53
7/15/22 9:30,1.9,16.54
7/15/22 9:30,1.8,16.54
7/15/22 9:30,1.9,16.53
7/15/22 9:30,1.8,16.54
7/15/22 9:30,3.4,16.56
7/15/22 9:30,1.9,16.56
7/15/22 9:30,3.4,16.56
7/15/22 9:30,1.9,16.54
7/15/22 9:30,1.8,16.54
7/15/22 9:30,3.4,16.54
7/15/22 9:30,1.9,16.54
7/15/22 9:30,3.4,16.57
7/15/22 9:30,3.7,16.57
7/15/22 9:30,1.9,16.58
7/15/22 9:30,1.8,16.57
7/15/22 9:30,3.4,16.56
7/15/22 9:30,3.4,16.57
7/15/22 9:30,1.9,16.57
7/15/22 9:30,1.9,16.57
7/15/22 9:30,3.7,16.58
7/15/22 9:30,3.4,16.58
7/15/22 9:30,1.9,16.58
7/15/22 9:30,1.8,16.58
7/15/22 9:30,3.7,16.58
7/15/22 9:30,3.7,16.57
7/15/22 9:30,1.9,16.58
7/15/22 9:30,1.8,16.59
7/15/22 9:30,3.7,16.62
7/15/22 9:30,3.4,16.6
7/15/22 9:30,1.9,16.6
7/15/22 9:30,3.4,16.6
7/15/22 9:30,1.9,16.62
7/15/22 9:30,3.4,16.6
7/15/22 9:30,1.8,16.6
7/15/22 9:30,1.9,16.6
7/15/22 9:30,1.8,16.6
7/15/22 9:30,1.8,16.62
7/15/22 9:30,1.9,16.62
7/15/22 9:30,3.4,16.62
7/15/22 9:30,1.9,16.62
7/15/22 9:30,1.9,16.62
7/15/22 9:30,1.8,16.62
7/15/22 9:30,1.8,16.62
7/15/22 9:30,1.9,16.6
7/15/22 9:30,1.9,16.59
7/15/22 9:30,3.4,16.62
7/15/22 9:30,3.7,16.63
7/15/22 9:30,3.4,16.62
7/15/22 9:30,1.9,16.62
7/15/22 9:30,1.9,16.63
7/15/22 9:30,1.8,16.63
7/15/22 9:31,3.4,16.63
7/15/22 9:31,1.9,16.63
7/15/22 9:31,1.9,16.63
7/15/22 9:31,3.4,16.62
7/15/22 9:31,1.9,16.62
7/15/22 9:31,3.4,16.62
7/15/22 9:31,1.9,16.62
7/15/22 9:31,1.8,16.6
7/15/22 9:31,1.9,16.6
7/15/22 9:31,1.8,16.58
7/15/22 9:31,3.4,16.6
7/15/22 9:31,1.9,16.62
7/15/22 9:31,1.8,16.63
7/15/22 9:31,1.9,16.64
7/15/22 9:31,1.9,16.65
7/15/22 9:31,1.8,16.65
7/15/22 9:31,1.9,16.65
7/15/22 9:31,3.4,16.64
7/15/22 9:31,1.9,16.66
7/15/22 9:31,1.9,16.65
7/15/22 9:31,3.4,16.65
7/15/22 9:31,1.9,16.65
7/15/22 9:31,3.4,16.65
7/15/22 9:31,3.4,16.64
7/15/22 9:31,1.9,16.66
7/15/22 9:31,1.9,16.66
7/15/22 9:31,1.9,16.66
7/15/22 9:31,1.9,16.68
7/15/22 9:31,3.4,16.66
7/15/22 9:31,1.8,16.66
7/15/22 9:31,1.9,16.65
7/15/22 9:31,3.7,16.66
7/15/22 9:31,3.4,16.66
7/15/22 9:31,1.9,16.65
7/15/22 9:31,1.9,16.65
7/15/22 9:31,1.9,16.65
7/15/22 9:31,1.8,16.66
7/15/22 9:31,3.4,16.66
7/15/22 9:31,1.9,16.66
7/15/22 9:31,3.7,16.66
7/15/22 9:31,1.8,16.66
7/15/22 9:31,1.9,16.68
7/15/22 9:31,3.4,16.66
7/15/22 9:31,1.9,16.66
7/15/22 9:31,3.4,16.66
7/15/22 9:31,1.8,16.65
7/15/22 9:31,1.9,16.65
7/15/22 9:31,3.4,16.66
7/15/22 9:31,1.9,16.66
7/15/22 9:31,1.9,16.65
7/15/22 9:31,1.9,16.66
7/15/22 9:31,3.7,16.66
7/15/22 9:31,1.9,16.65
7/15/22 9:31,3.4,16.65
7/15/22 9:31,3.4,16.65
7/15/22 9:31,3.7,16.66
7/15/22 9:31,1.9,16.65
7/15/22 9:31,1.9,16.65
7/15/22 9:31,3.4,16.66
7/15/22 9:31,1.9,16.66
7/15/22 9:32,1.9,16.66
7/15/22 9:32,1.8,16.68
7/15/22 9:32,1.9,16.68
7/15/22 9:32,1.8,16.68
